id,name,cb_description
22243,Catchatrade,seafood marketplace risk seafood trading company platform user ability community seafood professional trading opportunity reduce cost sale sale volume use trading platform seller buyer
23607,Catglobe,research company software product service research industry research ™ client company range research tool client access ™ resource center panel technology work administration interview method statistics company product service partner country
23665,Catinet,catinet carpet clean industry dust particle measurer dust remover press extractor carpet spin carpet service pack table type carpet
10811,Wishcard-Technologies-Group,gift technology company company brand gift voucher location solution partner
5125,VERSATILE,machine learn construction process capture data point time insight job site performance decision hook crane kind technology production datum job site information material construction progress crane utilization
100,VirtualLogix,virtualization software solution devices network virtualization software platform system operating system application operating system environment hardware company product time operating system operating system purpose processor signal processor virtualization solution device solution product eclipse environment user build platform consult training service support program company solution multimedia device equipment system application semiconductor company manufacturer carrier company office
24448,Causalus,company world process software medication (= patient medicine use people prescription medicine mrs standard drug reaction health expenditure process time medication change impact track document action transparency
58,Spendesk,time money spending process visibility automation business finance team time topic business business up brands community finance leader member
24328,Cavai,cavai advertising company product help advertiser cloud advertising experience mobile cookie
24262,Cavitar,expert illumination laser diode laser technology laser lighting speed image machine vision application company component product system user r&d application integrator monitor system cavilux illumination laser power brightness efficiency source process laser customer heat motion feature accuracy measurement r&d application industry solution time monitor ergonomic cost saving fiber coupling solution environment space
6829,WatchMeGrow,solution parent childcare user video service childcare preschool user kid camera classroom daycare videos cloud family privacy
3885,Uform,portfolio companies family housebuilder company coffee food shop chain software developer
3781,XCD-HR,self service system hr visionary firm information fingertip hr control value hr work business talent team world hr vision reality
6968,YakCloud,cloud telephone system entrepreneur business owner phone number user phone voicemail box click
10821,Inspired,co school group inspire student environment
24084,Cayenne-Medical,sport medicine company surgery product enable surgeon cruciate ligament reconstruction hamstring tissue graft company device knee kinematics device reconstruction application reconstruction procedure bone bone bone bone graft addition interference screw shoulder product
24041,CBTec-Oy,employee vision education technology vision belief education history philosopher world olive tree grove event foundation education people philosophy education world educator student classroom share course college trainer coach learn management system course content teacher interface use educator engage student discussion board videos notifications corner world
23567,CCURE,ccure ® pharmaceutical company development production range injection product use plastic syringe ccure ® term storage pharmaceutical product introduction ccure ® product time handle ampoule vial syrinx hospital ward diminish filling syrinx place condition compliance legislation quality assurance pharmaceutical production safety traceability product economy syrinx use time preparation ward patient care ccure ® project example cooperation institution corporation
23218,CE-Check,company mark product business automation tool scalability reliability performance service assist business requirement product feature support testing product test lab creation storage file service platform self certification subscription product software product testing lead time system business cost time market
3603,Zume,zume world plastic waste substitute plastic packaging
24856,Celladon,biotechnology company therapie treatment heart failure product calcium cycling contractility heart muscle cell enzyme replacement therapy heart failure
22291,Cellfion,cellfion material level energy storage conversion
89,Supersolid,studio game date download popularity game game review platform title feature character game team game veterans backgrounds award hit series
4651,Oxyntix,team technology energy process field capitalise property expertise
735,Waterplan,platform company water availability facility
203,Bird,vehicle share platform transportation solution community platform city citizen access vehicle user transport
25609,Centiglobe,payment system speed blockchain exchange system custodian asset value user value time protocol feature user freedom access exchange market delay purpose facilitate economy legacy system consensus transaction time footprint technology
13199,voiio,people culture core company truth success solution company employee welfare benefit platform range offer employee life health challenge crisis match need
23772,Cercare-Medical,software tool stroke management effect stroke software area area image mismatch volume number salvageable tissue
47,Upserve,work restaurant workforce restaurant employee chain restaurateur business margin capital budget software time guest staff menu marketing finance restaurant level management assistant guidance restaurant ingredient guidance manage guest staff marketing finance restaurant company
23563,Cerebriu,health tech company machine imaging efficiency quality radiology software solution company image acquisition protocol triage brain acquisition decision stage process company finding brain brain stroke bleed tumor dementia brain
24106,Ceregene,biotechnology company treatment disorder delivery system growth factor program vector nerve growth factor study treatment disease cere-120 trial disease development development sclerosis disease disease
23778,Certainly,mission help business user experience salesperson fix company people experience conversation transaction focus term relationship customer software connect platform business customer partner country business size state art quality experience customer language schedule demo specialist opportunity
8545,Nykaa,platform beauty wellness product man woman content product beauty video expert e beauty magazine helpline product service customer product brand delivery experience
22602,CERTEGO,supplier security solution protection property people company capacity presence service employee chain security solution feasibility study project work installation service management responsibility analysis place security solution work clock leader door open solution housing ensure property partner security solution business border
25199,Cervi,ventilation air solution solution air energy saving solution modernization ventilation refrigeration refrigeration equipment maintenance
20798,Denwa-Communications,operate heart company increase staff productivity customer service sale staff team expert responsiveness business downtime time mile data infrastructure business telephone system staff brand solution house engineer support plan cover client level service point sale completion
3987,SDL-Group,expertise property service coverage risk management surveying letting estate agency mortgage insurance broking
10115,Intercytex-Group,development stage biotechnology company research development commercialization cell therapie regeneration skin hair company cell technology platform cell product product program development rejuvenation skin damage repair product trial shef-1 cure cause hair regeneration product trial skin graft replacement burn wound trial company
24315,CFEngine,pioneer organization way deliver infrastructure application organization provision resource application order availability security compliance scale environment user country world organization company directv
23236,Cgrain,instrument quality control cereal image analysis ceo seed company instrument image analysis seed testing seed seed testing laboratory research project devolop image analysis grain milling industry farm farmer country project company ceo business product development manufacturing
124,Etsy,commerce site smartphone application buy handmade vintage item user product category clothing accessory jewelry craft supply tool wedding entertainment home live kid baby vintage
6742,Yubi,platform trade execute fulfill debt solution investor
51,Zendesk,customer service platform software organization customer relationship empower organization customer engagement customer product use organization flexibility innovation scale growth customer industry language
22531,CGTrader,way people content way experience world source stock custom 3d model activity business line company self service world source 3d content 3d model community user designer designer platform enable 3d design term range industry leverage 3d content design cost scale time market gaming advertising animation 3d printing architecture 3d enterprise customer retailer product 3d model customer experience photo shoot customer experience sale conversion product nerk designer 3d model complexity scale
24805,Chain-Antimicrobials,peptide peptide catheter infection test product result
24281,ChemoCentryx,company medication disease cancer discovery development commercialization molecule therapeutic receptor chemo receptor company molecule product candidate chemokine receptor system cascade disease
23797,Cherryz,marketplace variety item accessory categories product health beauty home bath kitchen household food tech item company
24472,CHOOOSE,apis software climate compensation app meet customer climate action customer experience platform climate solution type climate program
24724,Chord-Hero,range product music fun product product child music game
432,7TM-Pharma,company drug focus metabolic asthma disease company transmembrane receptor molecule receptor antagonist agonist disorder bowel syndrome drug inflammatory disease
23408,Chr.-Hansen,bioscience company ingredient solution food pharmaceutical industry culture probiotic color variety food confectionery beverage supplement animal feed solution research development competency technology investment employee countrie production facility
20,Acutus-Medical,technology company platform display heart activation pattern chaos complex vision electrophysiologist company product co team scientist engineer professional
29,Adyen,technology company platform integrate gateway risk management processing settlement payment merchant payment method sale channel merchant mobile point sale channel headquarter
83,Alan,health partner access life body mind service health insurance healthcare system mind thing people insurance
505,AlertMe,platform ecosystem device appliance home provide end end service way point solution devices application platform ecosystem device appliance service user control home mass market user work complexity user web app ecosystem application need award technology facilitate deployment device adoption business speed market agility service
24674,Ciegus,service health care professional medication medicine safety personnel drug expertise drugs administration patient information concise manner day medicine
21953,Cimon-Medical,owner technology monitor blood flow ultrasound core innovation coin ultrasound probe element transducer beam measure blood circulation area tissue blood flow signal volume research equipment measure blood volume flow region equipment measure circumvent problem attempt blood flow monitoring measure blood vessel transducer processing system operator
105,Anine-Bing,headquarters downtown fusion heritage spirit staple basic statement piece timeless director piece collection marrie meet design approach date boutique world flagship store expansion world
292,ApplyBoard,technology company simplifie search application acceptance process student recruitment partner institution platform brother partnership institution work recruitment partner diversity campus date platform student recruitment student journey technology company technology technology company year team members headquarters downtown office team member country
62,ArtBinder,application gallery user tool sale presentation experience application team expert gallery system
61,AttackIQ,validation platform organization effectiveness security posture support knowledge base model cyber adversary behavior security improvement security defense work platform system security control validation operator exercise augmentation analytic platform team reach capability limitation time resource user asset security program attack
23687,Cint,cint software leader insight cint platform insight process company access insight scale cint world consumer network survey research respondent country insight company cint accelerate consumer insight business growth publ team office
25079,Cirqle-Biomedical,company technology woman principle engineer lab office
21573,City-Digital,platform guide city restaurant
24066,ClairMail,provider mobile solution banking payment card service technology platform institution banking level customer trust loyalty cross opportunity term cost saving institution size opportunity customer base content mobile application mobile web text banking capability solution platform channel enrollment option adoption device carrier end system
73,Beam-Express,company working cooperation wavelength speed communication gas spectrometry fabrication technique wafer fusion process member team performance device s laser source precision wavelength application gas industry fabless company production partner
22559,Claremont-AB,management company bit
9028,Invenia,machine platform frequency data problem time platform optimize utility operation electricity market intelligence system link forecasting pattern recognition optimization model decision process user decision recommendation answer problem user solve time energy market process understand problem generation transmission simplifie decision use grid datum decision increase
23476,Clario,endpoint technology solution trial expertise scale endpoint technology platform pharmaceutical biotech device partner live ability evidence trial model hybrid site trial facility country team science technology expert evidence
23840,Clavister,cybersecurity vendor experience customer communication service provider government enterprise security service provider country security solution order asset business continuity portfolio solution end point security software network security product cloud company stock exchange ticker symbol
24511,ClevAir,report climate change warm range emission heating emission device tool heating estate insight dashboard datum report -taxonomy emission estate energy consumption emission
42,Big-Switch-Networks,company cloud style networking consistency organization world company datum center monitor visibility security solution enterprise cloud cloud environment company size efficiency increase business agility networking cost root research team software network partnership software industry networking hardware company member contributor source community presence country
273,Viagogo,event ticket marketplace buyer seller football concert ticket place user list ticket event listing category purchase ticket service charge buyer price commission seller price site interface competitor /organization founder founder reseller football ticket site ticket seller venue ticket buyer look buffer buyer seller people trust marketplace communication buyer seller craigslist](/organization craigslist ticket marketplace
149,Bloom-&-Wild,delivery company approach business order flower flower experience analytic technology fresher bouquet people aim market leader flower gift delivery company expansion market bricks mortar partnership range premium bouquet superstore
13200,Insane-Logic,manager partnership software developer idea
23918,Clever-Compliance,business product certification kind product compliance hub solution place product marking talk product certification advisor book lab product testing purchase compliance service product compliance management process compliance status update change infinity pool compliance solution
6713,Next-Performance,think intelligence technology display marketing remove nature advertising euro dollar pound ad spend revolution marketing rise time advertising shift idea datum client marketing message place time
24551,Clinical-Research-Services-Turku,contract research organization study pharmaceutical industry customer specialist depth pharmacology chemistry area disorder system metabolic disease cancer core expertise disease mechanism field operation investigator consultant thank cooperation proof concept study client company service study design study conduct analysis formulation sample method development validation affair
22848,Clipsource,marketing platform entertainment industry way broadcaster film distributor medium stakeholder content time tune use software service instance screen programme film distribution trailer clip date medium contact press room usage datum distribution management video experience medium company company
24961,Clockwork-Logistics-Systems,process flow instrumentation delivery product supply chain platform enterprise datum integration system cloud interface driver
22080,CloudApp,share platform user host video visual image screenshot team customer conversation conversation message translation business team communication
323,cargo.one,platform freight forwarder search compare book air freight capacity airline data distribution channel business cost efficiency airline forwarder air cargo
156,Ciao,community rate product service consumer charge consumer language market consumer review date price information retailer source shopping web
22725,CloudMe,sync storage service business consumer user experience cloud service surveillance founder service administrator control datum employee computer device company mobile data leakage surveillance business business compliance use service datum dismissal addition competition feature client encryption folder content network drive sync storage company vision internet file system need people drive internet storage point service identity ecosystem ecosystem alternative
499,Clipboard,goal people part web care internet way email document tool believe life way fun world life experience haul mission life value people clip
329,Wealthfront,product professional term wealth market condition power software company yield investing cost loan investor cost wealth app company client
24231,Clutch,technology company mission racket sport technology empower player coach fan performance insight experience world coach racket sport smartphone contact touch bunch
9414,Diamond-Whites,manufacturer tooth aligner product service clinic
6472,Dataiku,datum platform move business journey analytic scale enterprise ground datum expert explorer practice shortcut machine learn deployment management environment catalyst datum company customer datum roadblock opportunity business impacting model solution team
412,Zesty,office catering company house dietitians quality restaurant nutrition fact meal offer reliability service quality house caterer variety cuisine company breakfast dinner event impact world health employee team gym membership choice site sport massage bi retreat vacation policy work attitude class execution fund investor office building district
416,Zuora,cloud software subscription basis company industry launch subscription business firm platform subscription management hub subscription order cash process billing collection analytic revenue recognition product insight cater industry software hardware medium transportation construction education internet
22819,Codemill,company consultancy service research product consultant development system maintenance system site consultant development process way goal requirement development testing integration evaluation partner employee msc degree turnover employee
22760,Coderr,1tcompany cloud service malfunctioning application 1tcompany develop service management application platform 1tcompany company mission developer tool code quality efficiency work technology focus platform career developer organization creator product service position world experience developer company
115,Quill,computer software company software productivity engagement company team engineer designer
3738,Exscientia,datum processing accelerate drug discovery development forefront molecule drug company automate drug design endeavor system practice repository discovery datum knowledge drug hunter information hand researcher knowledge systems design project compound pre potency selectivity criterion selection information compound synthesis datum result design cycle design test cycle progress project goal productivity generating candidate time approach
15026,Tractive,market leader cat dog company
7640,Invisible-Worlds,infrastructure software company solution management company solution barrier enterprise application integration business process information internet infrastructure business information exchange interoperability internet
8980,IPV,provider world class solution user video production sector content earning productivity turnaround content production turn revenue preparation broadcast content news sport editorial edit day day production series sale
10625,Bettr,entrepreneur fintech veteran team fate youth people access product time money technology creativity community people confidence currency dream core team community creator co culture money platform bank wealth nurture human ability world founder angel future
23886,CodeSandbox,product team ideation hassles development environment share project web m developer organization creator platform launch source project
23590,CodeSealer,security company headquarters end end web security world web session firewall require user involvement company innovation standard quality
7012,Lilo,experience platform premium property share effortless
15976,Destiny-Changers-Education-Group,intention play role education level school environment principle excellence development learner completion school career learner career study institutions quality education teaching strategy people need aspiration destiny learner education knowledge teacher lecturer tutor learner program education learner teach environment support staff
7044,Kelvin,management system
9509,IRT-Surveys,analysis quantification image energy inefficiencie property defect plan focus innovation service software image energy loss
10428,ISIS-solar,house roof power install system roof electricity generate
9072,IXI-Mobile,development production marketing mobile device service ™ data centric device application email instant messaging service voice web games headline web information solution company party service gateway server launch support service operator network operator internet service provider company subsidiary
217,Futurelytics,futurelytic leverage information cloud datum datum edge datum mining model purchase order system e commerce platform client behavior group segment customer approach match action customer dashboard action segment step
7057,Baobab,cyber insurance company organization cyber threat technology knowledge insurance
2082,AirPublic,world city citizen datum air pollution expertise sense city revolution
22138,Colego,function user category task gardening bookkeepe auto repair service area detail work user bidder application verifie task company quality requirement user price contractor term offer contact process search aspect user revenue generation fee company task
22423,Colivia,health startup app platform healthcare sector healthcare personnel job automate staffing process staff cost solution healthcare personnel shortage
21594,CollectiveCrunch,date datum forest carbon stock input dataset processing routine way forestry industry prediction inventory machine learning model customer forestry organization
25225,Collective-Minds-Radiology,radiology workspace service collaboration consultation tool expertise network intelligence human machine
23008,Coloreel,technology innovation company textile industry company technology ground innovation quality textile thread demand design possibility product technology thread unit embroidery machine technology sewing knitting weaving
8414,Dexory,dexory time insight operation robot dexory way robotic world logistic datum collection technology unlock level operation platform time information dispatch stage company access operation time robot measure track good warehouse disruption datum time twin logistic warehouse challenge face basis
7093,Tabled,legaltechology platform user team productivity platform matter management team collaboration document analysis company
23895,Colossi-Games,games developer team industry veteran game company strive genre game element mechanic gameplay experience midcore audience
13964,Enorm-Magazin,magazine topic management business result individual idea
7101,Rivus-Pharmaceuticals,company cardio cardio metabolic accelerator cma address metabolic risk factor mortality morbidity
7114,Z-Factor,drug company agent antitrypsin deficiency company partnership
22806,Comai-AB,comai phone support people impairment tool participation independence school life life experience communication cognition tool goal difference user tool
22902,CombiQ-AB,way information business edge technology everyday demand love life help
10009,Joint-Academy,patient therapist treatment joint pain treatment patient access therapist exercise plan education condition progress user app study patient pain change mind surgery painkiller patient
24627,Commerce-Guys,creator expert solution virtue power premier source content management system knowledge expertise merchant solution time industry work
25096,Commit-Biologics,biotechnology research company immunotherapy platform treatment cancer company
24194,Commsignia,research development manufacturing distribution transportation system product line communication security stack implementation v2x v2x company
22251,CompBuoy,cost lead insulation buoyancy material water application buoy riser water depth meter material density pressure underwater use
24200,Comptek-Solutions,solution passivation technology compound semiconductor device efficiency performance reliability laser detector power module teh oxidation material oxidation result amount defect level device power reliability issue manufacture yield cost quantum technology tm performance device manufacturing process increase performance uled reduction power consumption time variety compound semiconductor material application optoelectronic power electronic application company phase grant program world semiconductor- spinoff company competition
24083,Conductor,world marketing company content intelligence platform customer intent insight content traffic marketing roi technology marketer customer trend topic phase purchase process dashboard workflow guide marketer creation process effectiveness seo content marketing effort customer brand leader agency company
49,Aurora,self vehicle company platform software datum service passenger vehicle people good company platform software hardware datum service passenger vehicle vehicle duty truck partner industry leader test vehicle company office area mi
22508,Confluence-Solar,confluence mission market crystal silicon substrate application cost substrate
22108,Conformiq,model tool solutions service design test level model software system technology generation testing transforming system level testing environment
21960,Conoptica,customer country sale support service personnel travel part world demonstration factory visit list metal industry access datum product tool development production marketing production quality control system sensor
24908,Contact,contact way book talent
5745,Amarin,stage company treatment disease ™ lead candidate trial trial efficacy triglyceride patient triglyceride mg patient dyslipidemia statin programs expertise field lipid science benefit acid disease research development ticker amrn
14243,Avesta-Technologies,business infrastructure software solution software infrastructure e business company software organization information technology resource service user manage availability performance service time enterprise telecommunications service provider institution government agency internet company
50,STEM,system kit platform user app game music kid adult computer way variety hardware building kit platform device work code step step creation world company
25318,Convion,convion fuel cell system developer oxide fuel cell system range power generation company product energy efficiency reliability flexibility convion customer power generation solution power security energy independence premium efficiency convion
9166,Peergrade,student experience feedback time money grade way time quality feedback
23838,Coresonic,market architecture baseband application complexity power consumption result research project computer science center founder engineering department wireless semiconductor industry veteran management marketing experience team experience research development marketing semiconductor silicon
2266,Killing-Kittens,response girl couple world party pleasure girl control couple world organise party kommunity woman gentleman couple world movement word girl couple gentleman
15012,CruxOCM,control room safety constraint control room energy asset
1970,Aparito,health tech company trial patient world data mobile video assessment device platform expertise data endpoint trial drug development process
55,Kry,healthcare service patient choice health partnership healthcare professional field healthcare health
7249,Unblur,software emergency service firefighter police platform platform incident commander
23670,Cornershop,cornershop demand grocery delivery service market country majority stake company injection capital company access resource service transaction approval authority
22512,CorPower-Ocean,efficiency wecs times energy output ton device wave power solution step change improvement performance efficiency wind product team experience energy generation design manufacturing production equipment system engineering market expertise technology energy application
2056,Delve,climate tech transition net people climate choice bank account apis emission purchase lifestyle
23432,Corwave,lvad undulate disc wave pumping mechanism speed shear impeller flow pump trauma blood clot complication actuation pump flow mimic action heart flow pulsation inertia rotor power consumption size facilitate implantablity incorporation wireless energy transfer system
7281,AtomFilms,film production company tv advert story film
22262,CrayoNano,nanomaterial semiconductor component technology solution live semiconductor component solution health safety water purification consumer application ticker
21550,Creabilis,specialty pharmaceutical company dermatology develop medicine range skin disorder need potential track record research experience pipeline drug candidate company market product treatment psoriasis trial pipeline number drug candidate ground drug discovery programme
7269,Flynotes,flynote consent platform safety healthcare
7267,Eyn-Limited,time identity vertification device
6268,Volume,volume fintech company internet checkout experience consumer merchant payment solution banking account account payment merchant shopper bank intermediarie transaction fee customer device bank payment merchant check need card user password
24483,Crop2Cash,farmer smallholder farmer trouble bank fund mismanagement crop2cash financing process bank capital farmer
24576,CrossBoundary,investment fund business portion electricity fence diesel generation diesel business generation alternative risk finance conversion renewable time capital platform access transaction energy platform aggregate finance scale self generation platform finance generation project customer grid light cell tower farm hospitals eco lodge beverage bottler delivery energy service latent opportunity generation
7312,Metis-Labs,software tool production yield energy consumption
7886,Kiryana-Services,platform foster cash transaction customer bank wallet debit credit card qr merchant
7309,Observe-Technologies,observe computer vision machine aquaculture farm farmer opportunity maximise stock value
24342,Cryogenetics,provider technology service gene research conservation aquaculture industry cost saving solution process material temperature activity reaction cryopreservation technology material fish reproduction system
7342,Moon-Active,game development company game
63,Molecular-Stethoscope,cell area diagnosis approach transform healthcare insight patient disease state
23248,Cuptronic,development company process process co operation process pilot production method copper deposition pack density method pattern definition copper adhesion strength layer surface pcb reliability process substrate technology use chemical technology addditive process case copper
7319,Jarvi-Games,team people goal action game mobile device aspire gaming experience world
4814,Sqore,process job ad interview efficiency screen candidate skill motivation number candidate candidate engagement generation candidate experience insight company hire cost charge candidate candidate cost need limit search talent
7329,Beryllium,beryllium sport finance company service sport activity buy inquiry form company website
24150,CurifyLabs,drug compounding process pharmacy demand manufacture medicine treatment patient drug compounding process personalization drug treatment goal personalization drug treatment outcome 3d printing concept technology research professor research group pharmacy market team formulation developer software engineer quality control expert information www com
25483,Curity,curity provider security technology user authentication authorization range service complexity identity standard use customize server organization industry service telecom gaming energy government service country
10499,Netmania,device management practitioner experience standard solution delivery deployment operator customer journey churn profitability
19258,Merthyr-Renewable-Energy-Ltd,wind turbine tier turbine benefit index price feed tariff
12917,Hooked-Foods,work plant substitute plant seafood company transition seafood ecosystem company
25371,Curl,platform technologies research company product customer list group technologies client technologie client process capability tool client web application leverage processing power disc space client machine environment client server platform developer class business web application client technology client capabilitie version desktop choice enterprise mission application datum set 3d 2d datum input visualization
6550,Integrated-Diagnostics,mission leverage technologies development product physician patient disease cancer diabete blood test disease marker company plan pipeline game product diagnosis prognosis variety disease company concept system view disease pathophysiology disease network protein gene molecule
7375,HealthAtom,healthcare software platform healthcare solution industry advance technology datalink software healthcare service patient
13767,fruux,problem contact calendar task devices environment standard carddav device vendors user datum vendor
66,Science-Exchange,world company research organization science innovation success r&d productivity task buyer provider quote project process payment datum security compliance
24754,Meini,platform educator technologie lesson
20767,goKomplain,let voice discontent offer solution
7400,Trik,trik advance photogrammetry 3d modelling data management system drone photo model datum model use search photo change maintenance plan drone datum
7842,Delivery-Club,market food delivery company food delivery option restaurant city application time attribute order company delivery service variety restaurant delivery time minute
7419,SCM-World,learn performance community knowledge supply chain practitioner industry research practice exchange network event
7462,Caraway-Therapeutics,rheostat mission invent treatment disease modulation mitophagy component organelle protein biology impair clearance pathway disease impairment leverage pathway molecule balance disease
7454,Nitrase-Therapeutics,platform company drug class enzyme disease target enzyme progression disease focus disease company platform disease indication
7435,Lilli,company machine learn home care
7434,The-Mortgage-Lender,mortgage people lifestyle
67,Skyport-Systems,security mission asset integration compute security virtualization policy management hardware software service stack system software hardware protection integrity verification application workload hardware software
7483,Eunoe,device company treatment disorder management fluid
8453,Knock-Knock,developer frictionless games technology team game maker frictionless technology force gaming industry user acquisition gameplay mechanic app store studio team folk funding games specialist product feature autonomy contributor games system game goal player retention virality value ship mistake failure game
24222,Custimy.io,software company acronym customer customization captivation time digitalization innovation journey platform business validate customer product datum channel analytic customer service media newsletter product recommendation campaign email business product marketing sale customer service team hyper personalize product customer pricing preference communication product tool customer attraction retention customer service product recommendation time age mission purpose gap evolution lack solution analyse customer product datum place hurdle burden time development resource complexity shoulder equation platform level
68,Scale-AI,development application machine team quality ground truth data lidar video image annotation apis self drone robotic team company focus model datum
15612,Logistikbude,web software automate load carrier management load carrier type address load carrier management exchange pool
7503,Ingenium-Pharmaceuticals-AG,molecule treatment disease
9101,Knowunity,knowunity platform summary study presentation answer app
7514,Yorkshire-Hydropower,portfolio head hydro asset
70,Humu,resource company science machine technology finding research help leader manager teammate company
24018,Cyberlightning-Ltd.,generation monitor solution internet network context moment world world integration service portfolio time network device proof source standard internet technology solution datum manipulation auto 3d model vendor ™ solution system integrator utility solution provider feature operation logistic power grid home area application technology datum vertical traffic infrastructure health
4866,Xanic,manufacture supply application aerospace defence homeland security market company
1359,Coupl,fintech business goal generation couple type card couple track cost
24857,Cydan,orphan drug accelerator identify de risk compound process datum support development path company formation team relationship academia advocacy expertise drug development record product commercialization
24336,Cyviz,provider performance visualization collaboration command control system meeting room company office
25411,Dafo-Brand,fire safety company company region supplier fire protection rescue equipment forefront technology solution customer beginning tech company fire suppression system world assembly line world manufacturer
13743,Authentic-Vision,way brand protection company patent universitie world security company development brand value protection communication solution
13202,Open-Bionics,bionic arm people limb difference mission technology people arm market socket cover choice design design
7584,FeeLYX,feelyx datum analysis software lender investor partnering help time diligence manage credit risk business decision
21734,Dagens,food distribution platform producer restaurant consumer
3599,Hexagon-Bio,datum biotech molecule therapeutic platform data science biology discover engineer drug sequences mining fungal inspiration generation therapie disease unmet need
22791,DanAds,label self ad desk publisher advertiser ad desk plugs publisher ad server payment system company partner publisher advertising inventory pricing structure self service desk company client base enterprise publisher brand customer belief transparency advertiser publisher increase engagement revenue scalability
22584,Data-Gumbo,mission empower enterprise business network industry contract platform organization customer supplier vendor time sensor level field datum validate transaction payment delay dispute reconciliation efficiency accountability transparency contract cash flow certainty contract platform combination state art ledger technology time sensor datum application apis audits friction operation certainty security control customer network enterprise contract platform reinvent way company venture organization client industry
7616,TechMet,company building project supply metal growth evs interest production development asset
15244,Valence-Security,security company remediation workflow business user datum share supply chain identity misconfiguration risk policy enforcement workflow security team application compliance policy industry standard regulation business productivity speed saas adoption
7656,Lavastorm,lavastorm power enterprise grade business application analytic business advantage data solution empower business application scale datum source solution datum preparation analytic data application automation governance approach datum expert business process owner datum disparate source application user
23589,Dawn-Health,health company life health therapy company design develop service device software people technology health consulting development health product partner specialist life solution focus health software healthcare envision time health solutions people standard health access service health company ambition life science industry partnership ventures impact intervention
24562,Dazzboard,medium manager web application device pc web medium device phone mp3 medium player videos pictures mobile phone upload photo video device service
25625,DB-Pro,datum platform enterprise datum management service offer diagnostic audits optimization planning migration project service software asset diagnostic monitor optimization environment
7639,Aurigin-Systems,solution asset management market
23851,DbVis-Software,company platform tool database administration development core product flavors edition edition customer organization country version level word mouth success quality software user interface objective software product function feature feedback user community need service team product source software community version discount
7877,WoW-Health-Pakistan,customer centric platform healthcare service consumer business
737,Digital-Asset,ledger technology build processing tool company developer tool infrastructure provider change business service application platform boundary company solution disparate silos networks latency error datum company organization service insurance stock exchange company investor
12978,Monterey-Design-Systems,design automation software circuit designer circuit design output
17282,Micaton-Ergonomics,company manufacture commercialization cost solution component innovation job market quality product self partner country
24844,DBV-Technologies,stage company pediatrician entrepreneur food allergy day mission commitment advancement treatment field class immunotherapy aim system patient skin
7698,Rotageek,organisation demand datum technology schedule staff use algorithm machine learn pattern class business forecasting scheduling client approach ambition goal step change scheduling capability data technology business people
7704,StoryShare,communication experience employee engagement
21666,DealDash,business model customer service shopper bid fee auction site internet brand premium product business inventory form partnership brands wholesaler product constraint discount distribution deal quality product relationship supplier producer customer network suppliers country world product warehouse brand product auction auction customer purchase team people customer experience company
