id,name,cb_description
21846,eMedi-Innovations,online marketplace healthcare services provider company web service broad medium coverage medium house web service consumer private health care doctor service image treatment laboratory test consumer problem symptom doctor dentist price estimate symptom treatment hide fee kela reimbursement price comparison information + private doctor clinic market health care market doctor dentist visit consumer visibility price private doctor service price difference multifold importance general economic downturn consumer stringent cost control health care pressure price price increase restructure freedom choice public private health care service provider core team experience private health care business business software development digital marketing medicine
25333,Emerse,start ad tech company unique technology stack programmatic advertising client digital advertising campaign sophisticated algorithm datum advertising evolve time machine learn technology presidential election world advertiser competitive vertical book sport bet gaming
24874,Enable-Banking,process example payment account information financial connectivity platform customer payment solution bank single interface financial connectivity platform access bank apis possibility payment datum bank solution datum usage customer possibility solution multiple bank example real time bank account information instant payment apis solution easy environment
21997,Encare,global basis training health care professional interactive web information system evidence good practice management company interactive user friendly interface collection documentation follow critical performance quality parameter clinical expert respective time good practice evidence datum web solution interactive immediate feedback performance significant sustainable improvement efficiency quality care substantial health care saving right surgical protocol company audit system hospital aim evidence protocol good practice standard perioperative care wide range publication protocol guideline recovery surgery
12158,Infineon-Ventures,venture capital arm company inception prime venture partner early stage company microelectronic communication vast resource high financial return investment significant strategic value portfolio company
8241,RITMO,cash flow management platform e commerce business financial solution e commerce cross border payment access flexible funding easy e commerce entrepreneur time incredible business
8234,handly,company industry people ideal living environment home service company business time quality life
23610,Energy-Cool,company difference mind mind product difference satisfy intention practice co owner unmet need industry solution solution energy efficient solution cool server technical room market interesting energy consumption time difference environment strict requirement friendly ventilation noise control parameter single part system complete solution user innovation problem old system solution meter motorway exit availability key word high degree availability relative business partner optimal aspect
13645,Gato-salvaje-studio,independent video game developer publisher video game release date saga spin project multimedia production 3d infographic virtual reality industry project education software video game tech innovation development company
23946,Eneryield,designer machine learn tool power quality disruption company tool intelligent energy analytic control electricity flow big datum efficient energy usage client inform decision operational efficiency method capable root power quality event necessary information action mitigate disturbance energy loss component wear tear few production stop
22701,EnginZyme,green tech company technique sustainable production common good company key role climate change green chemistry industry traditional fossil manufacturing cell free technology platform shift sustainable biomanufacturing product modern society company global syndicate investor company recognition
21869,enigma-BioTech,key optical technology rich medium health vital analysis one blood non invasive method light sensor ear canal measure minute change glucose cholesterol vital future optical breakthrough revolutionary new charge health team journey painful process blood glucose diabete patient numerous technical study aim proof concept device available ear wearable device development
8312,WFHomie,employee engagement culture building platform remote team team leader informal connection remote employee range service epic virtual icebreaker activity
21823,Enode,apis solar battery heat energy consumer product digital infrastructure platform app energy consumption flexible market connect hardware client carbon energy grid company
8300,Eqos,software development company e collaboration software collaborative supplier management solution specific focus retail sector company in1997
9399,Lintbells,producer nutritional supplement pet pet supplement company key brand number joint mobility supplement dog cat number supplement skin coat
3404,nkf-pharma,friend research production sale raw material medicine heparin sodium series product heparin sodium low molecular heparin friend subsidiary subsidiary capital output heparin sodium world heparin sodium
7306,Liopa,liopa year research field speech image process deep knowledge lipreading solution technology machine learn person lip movement company available technology application app simple lipreading application smartphone voice voiceless patient ability one carer smartphone patient app lip movement unit
23533,Entasis-Therapeutics,portfolio innovative cure drug resistant bacterial infection global health crisis live patient anti infective discovery platform pipeline program bacterial infection baumannii infection infection
23450,Envirotainer,air cargo solution air transport pharmaceutical product perishable merchandise year global market leader secure cold chain solution pharmaceutical supply chain lease innovative container solution validation support service pharma product environment thanks global presence world active container fleet large network extensive industry expertise able customer need innovative reliable solution available location destination open global network airline forwarder headquarter
81,Linktree,social medium startup company platform internet presence influencer e commerce store social medium site platform big brand individual celebrity everyday content creator microsite digital ecosystem easy audience internet economy social medium influencer entrepreneur business curate notable user sport team brother business partner company
8350,Strange-Quest,competitive salary great perk awesome colleague unique chance product edge synchronous mobile multiplayer game
85,Climax-Foods,data science company future food sophisticated machine intelligence tool smart path plant product new generation plant food animal predecessor
23571,Envotherm,envotherm vital role industrial customer waste water appropriate way wise idea tighten legislation industrial waste water strict rule run cost disposal water tight legislation reality product interest manufacture water treatment system environment economy quality product friendly sort waste water customer environmental economical benefit product brand new evaporator work great potential fact small alternative utmost competitive price price competitor
24096,eSilicon,semiconductor comprehensive suite design productization manufacturing service flexible low cost low risk path volume production integrate circuit company custom chip asics original equipment manufacturer fabless semiconductor company wide variety market consumer computer communication industrial segment unique semiconductor customer design design service tool material supplier packaging provider internal expertise infrastructure service solution provider lead edge chip year
11908,GNA-Biosolutions,molecular technology company breakthrough technology molecular testing ultrafast nucleic acid amplification intrinsic sample prep powerful solution laboratory site application vision power molecular testing sample
4948,TheraGenetics,technology pharmacogenetic study genetic factor individual response drug treatment strong foundation found team long commitment pharmacogenetic edge personalise medicine umbrella team research commercial world pharmacogenetic test response prediction psychiatry test schizophrenia treatment clozapine major laboratory test market achievement overwhelming enthusiasm personalise medicine solution academic founder venture firm unique knowledge experience disorder bench bedside ultimate clinical utility priority consideration stage test development clinical team patient care interface test team threshold knowledge experience test development process work field pharmacogenetic response prediction
21925,ETG,large agricultural conglomerate sub soft commodity country supply chain operation desk treasury company present country business business vertical large importer distributor fertilizer farm input sub saharan cash product pulse seed key commodity vertical world large trader processor pulse world large trader raw commodity sugar coffee cocoa maize soybean key product segment major player maize soybean sub multiple processing plant country product consumer brand portfolio product vegetable cooking oil condiment spread successful integrate platform network warehouse country fleet truck end end service sub
22940,EVAM,provider communication system traffic safety accessibility company system motorist traffic situation emergency service road maintenance provider important real time information
86,Farfetch,farfetch e commerce website independent fashion boutique bag coat dress jacket jewellery swimwear trouser shoe knitwear suit short accessory modular end end technology platform purpose luxury fashion ecosystem vision single operating system complex demand consumer luxury seller platform proprietary technology stack foundation main component application service datum woman man kid company headquarter
10290,LiveNinja,mission people world service assistance company unique communication tool business customer late app simplifie customer communication conversation message thread
21675,Eversend,multi currency wallet currency exchange personal loan saving group saving merchant payment investment future fund product development user acquisition regulatory compliance offer fund company capital reserve
23809,Everywear-Games,world wearable game studio company industry veterans pioneer smartwatch gaming award launch title worldwide recognition press fan industry heavyweight game global chart
23352,Eviware,seed web download user standard web testing open company user software cooperation testing community agile tester friendly testware mission generation testware testing development testware intuitive agile testing fun motivate tester real testing software error code
22381,Evondos,evondo automatic medicine service person chronic condition dementia elderly home care service medicine robot solution dose dispense pharmacy service client right dose medication right time client wellbeing sense independence service reform home care model elderly communication client caregiver time direct care interaction client
23474,Evosep,new solution clinical proteomic time robust time fast need throughput robust solution clinical large scale proteomic ambitious business plan product market design experience nano uhplc r&d application support necessary system successful sample separation mass spectrometric analysis quality life patient care protein clinical diagnostic collaboration world scientist new technology solution sample separation time fast time robust study protein biological mechanism individual function interaction clinical proteomic goal able biological sample profile panel protein order diagnose verdict healthy diseased statistical margin profile biomarker official approval large population fast sample process clinical sample form blood biopsy crude clean cell culture basic research robust protocol consumable
23444,Evotec,evotec drug discovery alliance development partnership innovative product approach pharmaceutical biotechnology company academic patient advocacy group venture capitalist drug discovery solution form fee service work drug discovery alliance development partnership licence innovative drug candidate arrangement
22222,ExciPlex,diagnostic system mycotoxin animal feed feed input portable spectrometer capable cloud processing offline processing device site toxin level animal feed feedback mobile devices web platform
25543,Exolyt,complete solution brand medium agency record label creator user time insightful report easy access late trend automatic monitoring influencer campaign
92,Anki,artificial intelligence consumer robotic people everyday live graduate consumer entertainment experience technology robotic labs research institutes innovative company world product sale keynote award its- kind game player mobile app race battle real robot car massive success hot holiday product groundbreake battle race experience new direction state art modular track high end improve car design big innovation gameplay
24677,Experq,extensive network industry specialist customer global perspective customer experience measurement usage customer experience datum help customer partner customer platform straightforward customer experience measurement measurement analysis report insight sharing customer insight customer experience customer revenue profit service provider
7798,Phytolon,phytolon way food color novel sustainable technology production healthy food color high quality low cost mission scientific advancement health environmental sustainability
8491,Zigazoo,social network education platform kid leader child short form video kid creative video response fun challenge friend parent teachers inspiration child power kid creation smart screen time activity child medium advocacy organization safety kid video response challenge museum zoo educator medium star
22086,Exploring-Your-Potential,™ career readiness program young adult control future life career groundbreaking program course student talent passion goal value proposition career plan action student box definition success potential academic institution career preparedness resource numerous university significant improvement student career readiness insight successful people lifetime value work compelling social medium profile income lifestyle way success entrepreneurial route sense people likely job position
96,SafetyCulture,operational heartbeat team world mobile operation platform power human observation issue opportunitie business organisation flagship product check train staff report issue automate task power check corrective action leader visibility worker voice safety quality efficiency improvement recent analysis flagship product return investment customer cost saving operational improvement customer award product like
24666,Fabula,user relevant title reader interest book title industry friend content relevant reader catalog title available purchase rent subscription small team
8544,Urban-Company,marketplace freelance labor variety home service consumer beauty treatment haircut deep clean plumbing carpentry appliance repair platform customer reliable home service service professional world services home company service professional train credit product procurement insurance technology
22658,Farmable,farmable mission farmer datum co large fruit farm digital venture fund team user friendly mobile solution horticulture specific focus fruit tree crop field operator farm manager agronomist monitor record operation mobile phone database farm record authority marketing organization team e commerce solution user community additional product service agricultural industry
102,GAMEE,high engagement gaming platform user game mission tournament prize mission value blockchain gaming audience gaming skill effort loyalty
5395,Lookiero,online personal shopping service female customer user number active user platform user size preference package clothing item accessory customer free item percent
8074,LOVBY-Srl,action marketing platform company consumer publication online offline mission thank user friendly interactive nature company direct contact potential customer user common people influence social network ambassador everyday life brand
8554,Dhani-Stocks,capital market company security derivative broking service high broker quality grade reflection financial stability strong fundamental stringent risk management company sebi
112,Tracksmith,sport apparel brand clothe performance athlete company
117,Novus,datum administrator prime broker custodian accounting system enriche data market fundamental economic information powerful manager willing position level transparency account
11709,Promipool,community wide range editorial news background story star fashion beauty entertainment found position competitive field online journalism people social websites platform unique user visit
8605,1791diamonds.com,diamond passionate beautiful diamond engagement ring designer master jeweller diamond setter gold foundry hand excellence field
24003,Faron-Pharmaceuticals,clinical stage biopharmaceutical company novel treatment medical condition significant unmet need pipeline acute organ trauma vascular damage cancer immunotherapy
8616,Brisk,fast path sale customer sale process sale tool datum step sale rep team role product getsalesdone available company
15461,Cognovi-Labs,kind proprietary deep machine behavioral psychology emotion textual transcribable datum people decision outcome human decision client prescriptive tool outcome revenue prescription growth future threat
22694,FashionTrade.com,online fashion marketplace brand retailer wholesale business online selling buying process simple efficient cost time brand retailer margin shift industry landscape shift digital solution scalability efficiency fashion brand retailer core technology advanced cloud fashion industry search datum strategic collaboration scalable platform time fashion industry technology way
22099,Fathammer,developer advance real time 3d graphic game technology generation mobile device company product custom solution company advance 3d game rich 3d content mobile platform group veterans game telecommunication mobile technology industry member management team successful company company employee tight team extensive background previous company project people company root demo scene computer culture demo scene early home computer low level assembly programming optimization new level impossible visual effect super limited hardware core strength thorough know real time 3d graphic technologie limited hardware configuration mobile devices development high quality game project management innovative product development creative design specific need customer effective way engineering development operation office company sale marketing activity company people
22242,FeedVax,determine animal production classic production process result true sustainable impact rebel scientist convince animal production conviction producer easy practical tool great efficiency accurate animal production product oral vaccine streptococcosis tilapia farm fish world
25156,Fennoa-Oy,software management control business activity element online financial management tool communication feature software report documentation accounting
22984,Ferroamp-Elektronik,manufacture innovative power electronic efficient use electrical energy product quadrant inverter technology fast charge reduce grid fee modular system solar cell energy storage need smart grid concept versatility profitability solar cell installation benefit homeowner grid company
21685,Finch,finch offer build design graph technology instant feedback performance error good design solution repetitive task inform decision simulation
22936,Finepart-Sweden,user friendly machine fine micro abrasive waterjet high quality global market process new opportunity high product performance manufacturing flexibility precision application high performance material medical technology aerospace application fiber product component innovation process knowledge customer condition competitiveness solution part complex shape
122,Secret,secret online platform user personal secret user mobile application user friend company
23738,Firmafon,cloud phone solution small medium sized enterprise web switchboard virtual mobile virtual network operator company
24584,First-Finance-MFI,company long term medium term low middle income household access formal commercial lending
22353,Flexound-Systems,flexound ® amazing aurora wife inventor acoustic violinist instrument plain music magical combination high quality sound vibration therapy tool child team game innovation good happy flexound ® music
127,Raisin,saving investment marketplace retail customer bank deposit reach company goal saver good interest rate company access exclusive saving product smooth investment process simple management investment partner bank single platform merger company
24535,Flo-Health,developer woman health product girl woman stage reproductive cycle start menstruation cycle prediction preparation conception pregnancy early motherhood safety sharp focus digital source woman health information content service available available language user end popular app category
23179,Flox,range solution animal local human community level engagement area wildlife
22739,Fluicell,platform multifunctional pipette tissue heterogeneous population individual cell difference important consequence health propagation entire population well disease aid drug development depth analysis cell behavior physiological response single cell datum mission approach cell biology drug discovery miniaturize instrumentation single cell investigation company world leader pioneer open volume microfluidic life science strong patent position different patent family estate roster world´s brilliant influential scientist innovator field device unprecedented data quality throughput resolution speed affordable price capability unique critical datum single cell
23863,Foap-AB,photo dollar start photo photo editorial commercial sale company marketing material photo unlimited time revenue basis current price photo goal image database constant massive inflow photo photo buying company variation database natural local photo market overwhelmed typical arranged stock modeling photo
128,Birdie,holistic care platform preventive care old adult home company platform provider plan monitor patient care provider suite digital tool admin cost easy care individual need paper record real time visibility carer check in medication notification
24830,Foodiac,online marketplace private chef high end cater business model chef small catering company business brand company
2815,Built-ID,potential people environment small shop big office building ultimate resort enormous amount time extensive building database platform interested building people
129,Deliveroo,online food delivery platform platform user food local restaurant headquarter
24079,ForeSee,leader solution company retail government financial service healthcare consumer good industry program strategic rigorous business discipline economic impact multi patent algorithmic approach customer experience measurement access unmatched experience actionable insight team expert analyst certainty cx improvements subsidiary office information
135,Roblox,online gaming entertainment platform digital experience people play fun friend interactive 3d experience developer desktop design tool company company
25296,Formant,monitor operation infrastructure company robot fleets alert root cause analysis wrong platform secure scalable cloud stack robotic application tool client cloud infrastructure aid robotic automation team software engineer roboticist product manager efficient cloud infrastructure potential humans robot company
22950,Forsway,forsway satellite system designer creation end user low cost hybrid satellite terrestrial telecommunication terminal leadership innovation key requirement cost efficiency provision broadband service user development new product key player satellite wireless industry major operator state art technology generation high tech low cost end user terminal use satellite terrestrial network capacity support waveform outbound mode demod support mission bridge digital divide maximum efficiency operation hybrid terrestrial satellite telecommunication network
3568,Plenty,plenty vertical farming company fresh clean craveable produce people vertical farm fraction water land conventional farming pesticide free fertilizer runoff collective grower innovator engineer scientist artist foodie plant romantic health plant people planet
21800,Fortnox,current operation commercialization product product market company product high pace order stable player market application internet use pipeline
24829,Fourdeg,product energy saving temperature control water radiator building team cumulative global consumer infrastructure business background business development management product management marketing sale industrial graphic service interaction user interface design product development electronic mechanic software wireless internet server energy control technology collaboration system solution ability carbon foot print room town way city level algorithm high level performance overall system advance diagnostic capability predictive service solution
16827,DrumFIT,drumfit international company physical mental health child fun alternative exercise option traditional physical education curriculum
22121,FourKites,supply chain visibility platform visibility transportation yard warehouse store shipments road rail ocean air parcel courier country territory real time datum powerful machine company end end supply chain world brand food beverage company business agile efficient sustainable supply chain
22316,Frank-Dandy,product line underwear leisurewear beachwear accessory style underwear marketing dare fashion traditional view underwear
8976,MPB,online platform photography videography kit access photo video kit technology customer centric service company platform right price piece kit model condition market large selection camera body lense filter accessory
22075,Freightify,digital freight forwarder rate administration operation track trace service freight forwarder instant access real time vessel location automatic milestone
136,Quantive,world management methodology strategic context priority organization execution global customer enterprise profit startup government business growth transformational change well visibility organizational alignment
13314,insurninja-GmbH,insurninja gaming insurance tailor service gamer esport organisation streamer hardware insurance build epic insurance bundle modifiable professional easy
9025,Stairwell,cybersecurity company inception platform attacker time threat analysis file suspicious pre evidence threat detection unknown compromise company
8238,SoftIron,solution data center software storage platform good density value real time video stream superior appliance scale datum center private public cloud enterprise scale facility appliance industry standard performance critical metric density efficiency capacity speed heat emission company
22475,Fretello,guitarist guitarist simple app companion skill iteration app choice guitar player level genuine thirst belief guitar noise guitarist comprehensive education proper learning time riff odd song instrument goal mastery continual improvement insight educational expert professional musician advanced technology innovative tool structured practice plan workout large song library interactive jam session guitar angle confident versatile guitarist passionate musician able music life great joy way
9631,Mio,provider interoperability solution intercompany collaboration user external contact file reply thread edit message tool choice company m investor ready
1592,Zebra-Fuel,mobile fuel delivery service fuel vehicle prefer delivery time proprietary app high end logistic software fuel delivery way people car inner city gas station fuel vehicle convenience demand delivery car startup smart phone app user time slot mini van personnel location fuel vehicle company
9086,Veem,payment service provider way business fund platform small business payment local currency blockchain payment rail company need intermediary bank cost small- medium sized business sender fund bitcoin digital currency exchange currency recipient company
22589,Friendbase,virtual world fun activity virtual world young people world games content new people fun friendly place friendbase vision global platform young teenager world core value impressive metric release marketing spend user account beginning friendbase sticky user girl age lot time average user session session day time day retention rate platform virtual good massive opportunity organic brand integration sellable content tier
9106,Bene-Bono-(ex-Hors-Normes),organic producer variety seasonal product field cheap vegetable farmer farmer product exchange money customer access organic produce overall food waste
12007,handy.de-Vertriebs-GmbH,internet idea mobile phone generation mobile portal user comprehensive shop innovative service delivery ringtone icon news forward e mail mobile phone young mobile enthusiastic target group person team investor venture capital firm founder
9092,EatUpp,eatupp founder lunch sub standard sandwich good day overprice burrito good food expensive office job
4061,DevOpsGroup,generation technology company organisation digital economy expert complex theory practical advice solution internal team modern technology work practice knowledge business expectation
9138,Kat-Maconie,design manufacture distinctive lady boot shoes department stores boutique company cosmetic major significant expansion sale market
15381,Stylebop-GmbH,luxury fashion e tailer company designer clothing product coat dress jacket jeans knitwear pant skirt shirt beachwear tops shoe ankle boot ballerina boot clog flat kitten heel pump sandal sneaker wedge bag clutch shoulder bag small accessory small leather good tote
5938,Protean-Software,mid company equipment supply installation maintenance hire potential prove technology personnel high level paperwork valuable time resource productive profitable activity user friendly interface easy easy management information user level inform business decision experience support training team smooth operation customer base variety industry sector client
25593,Frigeo-AB,method remediation freeze technology company method uptake contaminate sediment rescue object technique suitable scenario uptake contaminate sediment water marine environment area wild life area equipment machine difficult water rescue object forensic investigation uptake munition
14602,Catchys,online search engine fashion furniture watch jewelery catchy product page large selection new designer deal international online shop complete range international hand season marketplace special favorite good price fashion tech startup
25401,Froda,clear idea banking experience business convenient affordable idea fast fintech company businesse small business big heavy administration long time incorrect assessment bank difficult capital alternative player sky high interest rate right banking experience time money energy entrepreneur need financing low price market small company great opportunity large one mind service entrepreneur small business owner company well possible term need goal ambition good financing solution company
24033,Front-AI,startup company solution advance chatbot technology automation customer service interaction
24341,Fronteer-Solutions,asset management firm portfolio saving investment solution criterion firm stock information global index company country alternative investment fund investment product professional investor subsidiary
24898,Frontmen,online shop man fashion brand clothing accessory modern man
24192,Froont,web design tool browser responsive web design accessible kind visual designer skill responsive web design visual browser intuitive drag drop tool human design eye normal design different device platform new tool thread end developer power hand designer responsive web design design need developer design stage cross browser compatibility issue developer thing possible invitation friend launch limited time free work public subscription fee private project model work friend er coder marketing professional advertising design studio project simple content management system operational generating profit reason web design process team alumnus accelerator
22862,Fundcurve,company interest cost transparency corporate loan market company web service customer target group company report negotiate brief meeting bank new loan
6680,Oxygen-Solutions,e commerce solution pharmaceuticals financial service retail medium telecommunications sector business intelligence customer relationship management e business integration application service company
5883,Utonomy,innovative technology pressure gas distribution network account large daily variation demand network low pressure technology leakage methane potent greenhouse gas great control network biomethane feed capacity
5846,Blackstar-Amplification,designer manufacturer innovative guitar amplifier effect pedal company director musician experience design production
3557,Klarna,payment solution platform merchant shopper platform customer freedom direct payment delivery option installment plan regulate bank model shopper interest free financing retail purchase period installment
25060,Fundment,digital investment technology firm solution financial adviser enterprise client wide range customer technology adviser suitable goal asset allocation advice discretionary investment management account management regulatory headache adviser plan manager
9221,Motif,ingredient generation plant healthy food fermentation vital protein nutrient body palate chef health expert food visionary new building block food revolution tradition innovation biotechnology sustainable future
9223,Matrix-Food-Technologies,decade industry experience design manufacture cell matrix cell type proprietary nanofiber matrices microcarriers animal free edible scalable
24291,Fusion-Pharmaceuticals,clinical stage biopharmaceutical company leader target alpha therapy field spinout radiopharmaceutical research production centre deep radiochemistry expertise technology platform antibodie limited clinical efficacy effective cytotoxic drug fusion ability effective isotope antibody creation agent diagnostic imaging radioimmunotherapy positive tumor identification image agent treatment antibody therapeutic isotope cytotoxic payload cancer cell lead product candidate precision product innovative approach cancer cell lethal radioactive payload precise target antibody selective effective cytotoxicity tumor cell low dose radioactivity
139,Multiverse,tech startup alternative university training young people access good career apprenticeship offer empower people realitie career true alternative track university route corporate training
9197,Liki24,logistic company software platform deep integration partner pharmacy clinic insurance company software logistic team coordination task management datum management
22650,Capsule,creative wardrobe tool community wardrobe enthusiast user app overview entire closet clothe outfit different combination
21587,Futures-Platform,industry standard source future trend scenario long term change functionality visual collaborative toolbox foresight management team organisation strategy key decision future proof solution digital platform expertise professional futurist core platform analyse future phenomenon technological environmental change focus long term compact easy digest scenario description auto additional information source engage collaborative foresight radar interconnection team alternative future co future proof strategy team professional futurist foresight consultant relate matter custom scenario horizon organisation foresight capability level
20462,DxS,company personalize medicine company molecular diagnostic doctor drug company therapie patient partnership pharmaceutical company development sale cancer therapie companion diagnostic product service found considerable growth leader companion diagnostic deal healthcare company addition exclusive agreement global distribution diagnostic product portfolio cancer mutation product diagnostic assay research use ® range diagnostic kit genetic tumor mutation patient cancer therapie doctor beneficial treatment diagnostic kit kit companion diagnostic ® ® treatment colorectal cancer heart
9312,Synonym-Biotechnologies,synonym financing development platform essential biomanufacture infrastructure production capacity synthetic biology company new asset class investor company
23828,Garantibil,osäker idiot bilaffärer bilar års landets alla bilskojare
22022,Gardio,company aim people opportunity alarm great security high tech alarm control home complicate installation communication alarm smartphone computer tablet alarm opportunity button connect guardian opportunity neighbor parent friend window light extinguish eye child little school proficient advanced alarm market good price advanced alarm camera simple installation affordable cost
8720,Nilos,developer custodial wallet non crypto native company web space company application artist brand creator community payment stack platform web3 business asset partner reconcile transaction analysis effective payout crypto fiat company
22240,Gaskiya-Diagnostics,diagnostic test kit variety aquatic disease type capture protein company
152,EveryTeam,time way team content principle collaborative workspace engineering team repository team content product trust accountability team team important relevant trust reliability content team
22249,Genetic-Analysis,ga goal leader field molecular diagnostic disease gut imbalance map ™ array technology profile patient health condition dna technology platform simultaneous analysis large number similaritie identical gene fragment reaction company focus technology platform variation different bacteria gut large small intestine ga map possible time diagnostic solution early detection disease imbalances kit service wide range application
21557,Genkyotex,development innovative drug enzyme oxygen radical novel drug treatment oxygen radical acute chronic disease improve specificity safety efficacy antioxidant therapy significant competitive advantage technology therapeutic area cardiovascular metabolic neurodegenerative disease
23532,Genomatica,biobase process technology well way chemical alternative feedstock well economic sustainability performance widespread acclaim technology process chemical butanediol biodegradable plastic apparel butylene glycol cosmetic personal care bio nylon noteworthy chemical engineering technology world butylene glycol
9386,Bank-North,lend financial support service cloud native technology regional distribution decentralize model borrower loan financial credit frictionless timely manner
9395,Limelight-Sports,active real life online community active experience agency global brand active experience world
12199,Liquid-Air-Lab,liquid mobile multimedia application mobile advertising solution spodtronic radio player device application mobile advertising network company branch office
20021,Dynamic-Mobile-Data,solution midsize large enterprise wide area wireless platform infrastructure way wireless communication set configurable application basis corporate information mobile resource business activity monitor notification application customer mobile enterprise company way wireless dispatch solution time sensitive communication status track company software user vehicle location addition service implementation maintenance site training service deployment configuration host management support service wireless application diagnostic problem isolation prioritization update fix
153,Linear,user software development track bug speed efficiency founder frustration software project successful high growth company founder tool team progress way tool fast efficient speed performance main thing
9408,Biosergen-AS,biosergen variants property pipeline product antibiotic potent pathogen nystatin analogue manipulation biosynthetic gene
22786,Geselle-Group,strong association hairdresser professional certificate certificate conscience salon professional certification strength member consumer member lounge unique concept opportunity digital aid marketing customer example customer opportunity quality product common e commerce solution web mobile advantage customer time visit salong digital app addition benefit easy job opportunity sale member large independent volunteer hairdresser chain strong future requirement sure community salon
13102,Planet-A-Foods-(formerly-QOA),manufacture chocolate cocoa free company chocolate production practice traditional precise fermentation company
23826,Gesynta-Pharma,advanced drug candidate clinical phase development treatment endometriosis painful chronic inflammatory disease percent woman reproductive age quality life available therapeutic option inadequate patient potential microsomal prostaglandin e pharmacological target product area unmet medical need inhibition distinct benefit current therapy company drug candidate ready clinical phase inflammatory condition r&d research major shareholder number successful life science entrepreneur
5597,Coniq,growth minded shopping mall outlet retail brand platform fast economical simple way revenue understanding customer unique personalised experience real time multiple channel platform power sale customer consumer brand country
22300,Geyser-Batteries,develop manufacture novel high power ultra durable battery capable cycle ultra fast charge discharge novel type battery safe production use disposal maintenance fire safe product application efficient charge critical task reliability safety prime concern
9481,Delicious-Data,demand forecast engine problem uncertainty food service cater industry machine solution kitchen chef purchase production plan valuable resource cost
10128,Bumper,payment platform car dealership well way car repair accessory customer cost repair manageable payment interest free
24590,GigaWatt-Global,energy sustainability independence local region pursuit goal strategy partner energy financial partner government development group institution responsible investment
25190,Giraffe-Crane-Technologies,wide range equipment flat tower maximum lifting capacity tonne tower lifting capacity tonne fast self crane lift capacity tonne portal crane gantry crane production facility warehouse terminal complex technology modernize production validity reliability construction production serviceability mobility operation uniqueness material modularity construction new engineering decision crane need modern construction large company crane
9587,Rosslyn-Data-Technologies,mission dynamic datum analysis real time decision business organisation government entity world saas vendor award data management analytic platform preparation management analytic ready datum industry cloud solution datum management analytic capabilitie single platform customer process data integration cleansing enrichment internal external source business customise report dashboard fraction cost time traditional approach unique combination business software datum expertise customer unobtainable benefit new opportunity datum deep business understand competitive performance company operation global partner network isvs system integrator solution provider industry specialist business intelligence consultant company page late update information visit
22065,Giritech,software development service product secure transmission datum service application internet strategic partnership
23261,Gleechi,commercial software solution hand motion real time software free natural hand interaction game virtual reality real time interaction robot hand possible core competence technology advanced computer vision machine learn algorithm competition startup
5793,Alnylam-Pharmaceuticals,translation interference rnai new class innovative medicine potential live people rare genetic cardio hepatic infectious central nervous system cns)/ocular disease science rnai therapeutic powerful approach treatment wide range severe disease
9594,111Skin,positive luxury skincare boundary technological change sustainable philanthropic female future skincare addition ethical material cut edge ingredient
913,Platogo,public beta casual gaming user content social networking solution gamer developer user platform browser game attractive revenue share developer departure funding organization seedcamp winner gaming specialist platform web idea user content strong community focus browser gaming number game level community user producer game level developer attractive platform game revenue share revenue sale user game item feature microtransaction multiple advertising option website game
