id,name,cb_description,industry1,score1,industry2,score2,industry3,score3,industry4,score4,industry5,score5
496,RetentionForce,"review, repeat, collection, work, use, solution, customer, plan, feedback, loyalty, feature, state, client",Procurement,0.546,Sales & CRM,0.541,Sharing Economy,0.497,Platforms,0.489,E-commerce,0.461
173,RightScale,"solution, access, unit, customer, usage, line, service, cloud, delivery, application",Cloud Infrastructure,0.622,Cloud Ops,0.618,Cloud Computing,0.612,Platforms,0.605,Data Centers,0.597
120,Robinhood,"cryptocurrencies, robinhood, brokerage, etfs, cryptocurrency",Crypto,0.666,Blockchain,0.633,DeFi,0.632,Web3,0.585,FinTech,0.453
21993,Capitainer,"technology, comfort, healthcare, patient, blood",MedTech,0.62,Healthcare,0.61,Health Tech,0.56,Beauty,0.49,Sport & Wellness,0.481
1492,muse.ai,"upload, audience, audio, video",Video/Audio,0.667,Entertainment,0.515,Communications,0.485,Media,0.463,Creator Economy,0.458
22095,CAPNIA,"disease, acute, migraine, condition, symptom, treatment",Healthcare,0.39,Psychedelics,0.255,Happiness & Wellbeing,0.238,Neuro,0.213,Travel,0.21
82,Secret-Escapes,"holiday, room, booking, hotel, luxury, hotels",Travel,0.77,Sharing Economy,0.457,Physical Storage,0.438,E-commerce,0.432,Procurement,0.423
188,SecureWave,"control, system, network, solution, provider, monitor, endpoint, service, software, application",Hardware,0.619,IoT,0.618,Security,0.6,Industrial Tech,0.595,Connected Life,0.585
456,SESO,"labor, worker, workers, opportunity, agriculture, marketplace, farm, employer, employment, shortage, service, management, training, workforce",Future of Work,0.549,Human Resources,0.521,Food & Beverage,0.512,Procurement,0.491,Industrial Tech,0.488
7905,InforSense,"platform, insight, asset, document, communication, solution, good, datum, specimen, addition, product, patient, risk, throughput, information, cohort, researcher, generation, edition, credit, source, consumer, research, core, environment, intelligence, data, explore, identification",Analytics,0.566,Sales & CRM,0.536,Business Intelligence,0.535,Search,0.511,Health Tech,0.496
23573,Capturi,"recognition, speech, language, class, conversation",Communications,0.544,Neuro,0.481,Video/Audio,0.481,Computer Vision,0.474,Search,0.443
5051,Skuad,"hr, admin, payroll, employment",Human Resources,0.665,Professional Services,0.482,Future of Work,0.447,Productivity,0.428,Industrial IoT,0.426
24125,Carbo-Culture,"material, soil, biomaterial, carbon, biocarbon",Materials,0.625,Carbon Capture,0.513,Chemicals,0.502,Carbon Removal,0.488,GreenTech,0.487
24501,Carbonwave,"seaweed, sequestration, pollution, climate, ecosystem, economy",Carbon Removal,0.59,Biodiversity,0.563,OceanTech,0.552,Climate Tech/CleanTech,0.508,Energy Generation,0.479
24343,CardioMech,"surgeon, surgery, regurgitation, placement, valve, prolapse, heart",Healthcare,0.477,MedTech,0.426,Sport & Wellness,0.41,Death Tech,0.384,Health Tech,0.376
4022,Shuropody,"footcare, footwear, foot",Beauty,0.456,Fashion,0.433,Sport & Wellness,0.348,Healthcare,0.34,Procurement,0.315
25324,Cardior-Pharmaceuticals,"therapeutic, prevention, inhibitor, disease, death, treatment, injury",Healthcare,0.55,Longevity,0.466,Life Sciences,0.409,Psychedelics,0.406,BioTech,0.395
15430,matched.io,"career, team, hire, job, developer, company",Future of Work,0.583,Human Resources,0.581,Productivity,0.575,Professional Services,0.548,Sales & CRM,0.529
215,Silverfin,"accountant, accounting",Professional Services,0.463,Sales & CRM,0.396,Physical Storage,0.37,FinTech,0.328,LegalTech,0.327
94,SourceLabs,"support, subscription, set, upgrade, maintenance, provider, service, community",Sharing Economy,0.484,Security,0.463,Platforms,0.453,Telecoms,0.451,Cloud Ops,0.441
7279,InLive-Interactive,"interaction, partnership, technology, television, content",Entertainment,0.64,Social Networks,0.62,Media,0.589,Creator Economy,0.586,Esports,0.557
407,Squarespace,"platform, build, design, touchpoint, presence, suite, country",Platforms,0.541,Sharing Economy,0.516,Creator Economy,0.516,Communications,0.507,Social Networks,0.485
30,Standard-Treasury,"banking, bank, transaction, transfer",Payments,0.582,FinTech,0.477,DeFi,0.378,Crypto,0.377,Procurement,0.343
53,Stardoll,"brand, collection, design, approach, accessory, audience, likeness, variety, site",Design,0.576,Creator Economy,0.574,Entertainment,0.571,Fashion,0.549,Sharing Economy,0.519
13632,MaRVis-Medical,"procedure, benefit, intervention, treatment",Healthcare,0.509,Happiness & Wellbeing,0.345,Security,0.306,Psychedelics,0.283,MedTech,0.275
3017,Quit-Genius,"addiction, alcohol, nicotine, device, medication, health",Happiness & Wellbeing,0.458,Psychedelics,0.442,Healthcare,0.437,SexTech,0.426,Sport & Wellness,0.398
23705,Cardlay,"benefit, expense, currency, integrate, payment, transaction, accounting, account",Payments,0.649,Procurement,0.54,FinTech,0.531,E-commerce,0.503,DeFi,0.48
104,StorSimple,"protection, storage, solution",Data Centers,0.404,Cybersecurity,0.399,Security,0.382,Data Storage,0.367,Cloud Infrastructure,0.356
6751,Sunfire,"electricity, fuel, gas, heat, generator, energy, e, oil, oxide",Electrification,0.665,Energy Generation,0.655,Energy Distribution,0.623,Energy Storage,0.589,Hardware,0.563
22427,CareChain,"network, infrastructure, technology, ecosystem, deploy, automation, establishment",Cloud Ops,0.665,Industrial Tech,0.644,Infrastructure Tech,0.642,Industrial IoT,0.638,Automotive,0.638
3448,Tessera-Therapeutics,"efficacy, therapy, disease, health, clinician, medicine",Healthcare,0.632,Life Sciences,0.471,Longevity,0.449,Psychedelics,0.446,BioTech,0.435
433,Temporal-Technologies,"software, application, user, computer, technology",Mobile,0.61,Industrial Tech,0.602,Hardware,0.587,IoT,0.562,Productivity,0.558
2865,Symetrica,"system, security, identification, detection",Cybersecurity,0.517,Security,0.516,InfoSec,0.452,Industrial Tech,0.405,Defense,0.372
22393,CAREMAKER,"organization, memorial, fundraise, fundraiser, event, ceo, charity",Social Impact,0.609,Death Tech,0.531,Esports,0.441,Entertainment,0.434,Media,0.433
23281,Care-to-Translate,"provider, tool, sector, effort, cost, migration, communication, professional, service, problem",Telecoms,0.55,Procurement,0.534,Sharing Economy,0.52,5G Networks,0.482,Communications,0.48
22908,CargoBeacon,"timestamp, support, datum, order, device, event",Hardware,0.335,Security,0.319,Productivity,0.294,Video/Audio,0.286,Connected Life,0.284
64,topi,"platform, business, access, customer, insurance, m, refinance, subscription, click, management",Sales & CRM,0.628,Procurement,0.583,Platforms,0.562,E-commerce,0.552,InsurTech,0.549
22197,Carmel-Pharma,"manufacture, system, people, product, device, quality, drug, pharmacy, life",Procurement,0.588,Manufacturing,0.566,MedTech,0.562,Healthcare,0.546,Fashion,0.534
25494,Caromba,"consumer, price, market, shop",E-commerce,0.554,Sales & CRM,0.552,Procurement,0.545,MarTech,0.498,Fashion,0.482
98,Trustpilot,"review, share, feedback",Sharing Economy,0.335,Social Networks,0.324,SexTech,0.261,Procurement,0.241,Creator Economy,0.212
95,Soluto,"protection, insight, action, alert, problem, time, remedy, support, report, save, service, issue, premier, frustration",Security,0.6,Cybersecurity,0.525,InfoSec,0.477,Productivity,0.444,Healthcare,0.442
13198,Resourcify,"recycler, recycle, waste",Circular Economy,0.595,GreenTech,0.455,Climate Tech/CleanTech,0.427,Materials,0.408,Electrification,0.359
4607,Innovify,"business, entrepreneur, company, organization, infrastructure, expertise, fund, innovation, headquarters, niche, market, development, management, potential",Professional Services,0.613,Design,0.561,Sales & CRM,0.544,Travel,0.543,PropTech,0.527
20963,Cascadian-Therapeutics,"tucatinib, addition, kadcyla, tyrosine, novel, antibodie",Psychedelics,0.364,Life Sciences,0.294,Longevity,0.268,BioTech,0.256,Gut Microbiome,0.251
3364,Unbxd,"platform, conversion, company, machine, datum, product, result, user, volume, e, sale",Sales & CRM,0.564,Procurement,0.549,Platforms,0.528,Hardware,0.504,Creator Economy,0.49
22243,Catchatrade,"professional, seafood, community, company",Food & Beverage,0.507,Professional Services,0.473,Beauty,0.472,OceanTech,0.443,Physical Storage,0.442
23607,Catglobe,"work, access, product, resource, service, partner, client",Sharing Economy,0.56,Procurement,0.551,Platforms,0.532,API-First,0.511,Sales & CRM,0.493
23665,Catinet,"particle, carpet, dust, spin, pack, clean",Materials,0.353,Space Tech,0.336,Hardware,0.315,Connected Life,0.275,Circular Economy,0.272
5125,VERSATILE,"capture, crane, hook",Security,0.279,Carbon Capture,0.244,Robotics,0.216,Carbon Removal,0.206,Industrial Tech,0.204
100,VirtualLogix,"consult, operating, office, training, program, virtualization, software, application, multimedia, eclipse",Video/Audio,0.553,Developer Tools,0.55,API-First,0.505,Productivity,0.497,AR/MR/VR,0.474
24448,Causalus,"reaction, document, action, process, transparency, expenditure, software",Productivity,0.465,Procurement,0.457,Sales & CRM,0.418,Video/Audio,0.415,Hardware,0.389
58,Spendesk,"brands, team, member, leader, community, time",Sharing Economy,0.448,Esports,0.429,Entertainment,0.389,Sales & CRM,0.386,Creator Economy,0.385
24328,Cavai,"cookie, product, experience, help, company",Beauty,0.474,Procurement,0.453,E-commerce,0.417,Sales & CRM,0.413,Platforms,0.393
24262,Cavitar,"illumination, brightness, lighting, component, diode",Hardware,0.39,Security,0.278,Energy Distribution,0.278,Semiconductors,0.274,Electrification,0.266
6829,WatchMeGrow,"camera, videos, video, user",Video/Audio,0.514,Communications,0.413,Creator Economy,0.396,Social Networks,0.393,Computer Vision,0.38
3885,Uform,"chain, shop, portfolio, companies, company",Procurement,0.634,Retail,0.633,Sales & CRM,0.611,Logistics,0.605,Physical Storage,0.594
3781,XCD-HR,"hr, business, team, visionary, talent, firm, work",Human Resources,0.617,Professional Services,0.61,Sales & CRM,0.487,Future of Work,0.472,Productivity,0.465
6968,YakCloud,"telephone, phone, voicemail, number",Communications,0.476,Telecoms,0.463,Location Services,0.446,Mobile,0.44,Connected Life,0.416
24084,Cayenne-Medical,"shoulder, hamstring, sport, knee, tissue, cruciate, ligament",Sport & Wellness,0.483,Gut Microbiome,0.375,Longevity,0.357,MedTech,0.35,Healthcare,0.347
24041,CBTec-Oy,"student, educator, coach, trainer, education, teacher, classroom, college, board",Sport & Wellness,0.486,EdTech,0.48,Professional Services,0.452,FamilyTech,0.408,Healthcare,0.398
23567,CCURE,"ward, filling, vial, pharmaceutical, injection, ampoule, syrinx, syringe",Healthcare,0.418,Procurement,0.334,MedTech,0.313,Beauty,0.312,Sales & CRM,0.302
23218,CE-Check,"certification, requirement, reliability, test, testing, scalability, subscription, performance",Procurement,0.506,Cloud Infrastructure,0.483,Sales & CRM,0.479,Payments,0.465,Business Intelligence,0.46
24856,Celladon,"enzyme, cycling, muscle, calcium, therapie, heart",Nutrition,0.489,Sport & Wellness,0.442,Gut Microbiome,0.435,Longevity,0.404,Materials,0.364
89,Supersolid,"character, team, feature, veterans, game",Gaming,0.483,Esports,0.431,Future of Work,0.363,Design,0.333,Space Tech,0.328
203,Bird,"platform, city, community",Sharing Economy,0.549,Social Networks,0.508,Platforms,0.464,Creator Economy,0.43,Esports,0.416
25609,Centiglobe,"exchange, payment, blockchain, transaction",Payments,0.605,Crypto,0.543,Web3,0.493,DeFi,0.468,Blockchain,0.458
13199,voiio,"benefit, welfare, core, health",Sport & Wellness,0.496,Social Impact,0.488,FemTech,0.467,FamilyTech,0.464,Economic Empowerment,0.456
23772,Cercare-Medical,"effect, stroke, mismatch",Neuro,0.191,Disinformation,0.141,Future of Work,0.121,Healthcare,0.108,AR/MR/VR,0.106
47,Upserve,"work, company, restaurateur, employee, guest, staff, assistant, workforce",Travel,0.512,Beauty,0.502,Future of Work,0.502,Human Resources,0.492,Sales & CRM,0.473
23563,Cerebriu,"solution, company, quality, process, efficiency, decision, finding, acquisition",Procurement,0.686,Manufacturing,0.615,Physical Storage,0.571,Productivity,0.55,Sales & CRM,0.542
24106,Ceregene,"disease, disorder, treatment, sclerosis",Healthcare,0.455,Psychedelics,0.38,Happiness & Wellbeing,0.297,Longevity,0.293,MedTech,0.262
23778,Certainly,"business, salesperson, specialist, company, customer",Professional Services,0.639,Sales & CRM,0.608,Beauty,0.52,Procurement,0.492,E-commerce,0.48
8545,Nykaa,"content, platform, brand, customer, video, product, delivery, service, helpline",Sharing Economy,0.605,Creator Economy,0.601,Media,0.596,E-commerce,0.585,Entertainment,0.577
22602,CERTEGO,"protection, installation, security, presence, ensure",Cybersecurity,0.612,Security,0.607,InfoSec,0.461,Network Infrastructure,0.366,Defense,0.363
25199,Cervi,"refrigeration, energy, ventilation, air",Energy Efficiency,0.42,Energy Storage,0.396,Energy Distribution,0.392,Carbon Capture,0.364,Carbon Removal,0.338
20798,Denwa-Communications,"brand, business, operate, company, customer, telephone, downtime, staff, service, client, house, data, sale",Sales & CRM,0.67,Procurement,0.639,Mobile,0.622,E-commerce,0.607,Telecoms,0.6
3987,SDL-Group,"surveying, service, management, expertise, agency",Professional Services,0.578,Procurement,0.503,Sales & CRM,0.5,Industrial IoT,0.491,Manufacturing,0.466
10115,Intercytex-Group,"platform, company, program, product, technology, trial, commercialization, biotechnology, cell, research, development, stage",BioTech,0.697,Life Sciences,0.671,Longevity,0.584,Nano,0.54,Semiconductors,0.518
24315,CFEngine,"compliance, availability, security, provision, resource, application",Cybersecurity,0.554,Security,0.508,Platforms,0.493,API-First,0.491,Payments,0.489
23236,Cgrain,"milling, farm, grain, farmer, seed, cereal",AgTech,0.41,Food & Beverage,0.407,Logistics,0.37,Manufacturing,0.366,Nutrition,0.364
124,Etsy,"tool, clothing, item, category, product, accessory, smartphone, application",Fashion,0.575,Hardware,0.557,Connected Life,0.528,Mobile,0.525,IoT,0.507
51,Zendesk,"platform, customer, empower, product, software, service, use",Platforms,0.674,Sharing Economy,0.617,Cloud Infrastructure,0.559,Creator Economy,0.545,Cloud Computing,0.542
22531,CGTrader,"platform, printing, architecture, design, animation, complexity, experience, model, designer, content, enable, custom",Design,0.671,3D Printing,0.597,Platforms,0.571,Creator Economy,0.542,Hardware,0.515
24281,ChemoCentryx,"therapeutic, chemokine, disease, cancer, chemo, medication",Life Sciences,0.586,Longevity,0.547,BioTech,0.538,Healthcare,0.514,Psychedelics,0.461
23797,Cherryz,"accessory, product, item, tech, company, marketplace",Procurement,0.586,Beauty,0.539,Fashion,0.537,E-commerce,0.526,Hardware,0.521
24472,CHOOOSE,climate,Carbon Removal,0.421,Biodiversity,0.384,Carbon Capture,0.372,Energy Generation,0.301,GreenTech,0.296
432,7TM-Pharma,"asthma, focus, bowel, inflammatory",Gut Microbiome,0.362,Healthcare,0.267,Location Services,0.252,Nutrition,0.241,Happiness & Wellbeing,0.238
23408,Chr.-Hansen,"ingredient, supplement, probiotic, confectionery, pharmaceutical",Gut Microbiome,0.663,Nutrition,0.609,Life Sciences,0.469,BioTech,0.436,Food & Beverage,0.434
20,Acutus-Medical,"chaos, pattern, heart",Neuro,0.313,Crypto,0.246,Death Tech,0.238,InfoSec,0.218,Happiness & Wellbeing,0.214
29,Adyen,"payment, merchant, settlement, sale",Procurement,0.589,Payments,0.531,E-commerce,0.474,Logistics,0.434,Physical Storage,0.405
83,Alan,"healthcare, insurance, health",Sport & Wellness,0.616,FemTech,0.595,FamilyTech,0.515,MedTech,0.504,Health Tech,0.501
505,AlertMe,"platform, mass, device, devices, app, appliance",Hardware,0.57,IoT,0.493,Connected Life,0.488,Connected Home,0.482,Mobile,0.466
24674,Ciegus,"information, day, safety, health, service, patient, care",Healthcare,0.664,MedTech,0.572,Security,0.569,Health Tech,0.562,FemTech,0.551
21953,Cimon-Medical,"ultrasound, operator, transducer, tissue, beam",MedTech,0.432,Healthcare,0.423,Industrial IoT,0.367,Hardware,0.345,Health Tech,0.344
105,Anine-Bing,"flagship, downtown, director, headquarters, store, boutique",Beauty,0.52,Retail,0.509,E-commerce,0.48,Fashion,0.477,Professional Services,0.461
292,ApplyBoard,"platform, team, search, journey, work, diversity, company, partnership, office, simplifie, recruitment, downtown, partner, headquarters, country",Sharing Economy,0.577,Professional Services,0.56,Travel,0.556,Creator Economy,0.542,Media,0.533
62,ArtBinder,"presentation, gallery",Entertainment,0.309,Creator Economy,0.259,Media,0.247,Design,0.246,AdTech,0.217
61,AttackIQ,"adversary, attack, operator, security, validation",Cybersecurity,0.577,InfoSec,0.479,Security,0.426,Defense,0.388,Network Infrastructure,0.36
23687,Cint,"respondent, insight, cint, survey, consumer",Social Networks,0.424,MarTech,0.413,Sales & CRM,0.404,Platforms,0.399,Sharing Economy,0.393
24066,ClairMail,"platform, enrollment, channel, web, customer, carrier, device, provider, technology, service, capability, institution, application, mobile",Communications,0.671,Telecoms,0.642,Mobile,0.628,Hardware,0.573,5G Networks,0.564
73,Beam-Express,"wavelength, spectrometry",Network Infrastructure,0.238,Business Intelligence,0.198,Telecoms,0.196,Data Infrastructure,0.186,Cloud Infrastructure,0.16
9028,Invenia,"platform, grid, system, use, transmission, frequency, recognition, machine, datum, model, recommendation, pattern, market, data",Hardware,0.608,Telecoms,0.606,IoT,0.597,Industrial IoT,0.582,Business Intelligence,0.561
23476,Clario,"evidence, expertise, trial, expert",LegalTech,0.354,Genomics,0.287,RegTech,0.277,Professional Services,0.276,Human Resources,0.273
23840,Clavister,"ticker, business, order, asset, company, stock, exchange, symbol, portfolio, enterprise",Procurement,0.516,Sales & CRM,0.507,Crypto,0.489,Physical Storage,0.486,DeFi,0.482
24511,ClevAir,"energy, consumption, emission",Energy Efficiency,0.55,Energy Storage,0.542,Climate Tech/CleanTech,0.52,Energy Distribution,0.499,Electrification,0.474
42,Big-Switch-Networks,"world, datum, visibility, country, cloud, environment, community",Data Centers,0.541,Data Storage,0.492,Telecoms,0.486,Sharing Economy,0.482,Location Services,0.477
273,Viagogo,"commission, marketplace, purchase, price, buyer, charge, user, craigslist, competitor, service, seller, reseller, look, site, trust",E-commerce,0.698,Procurement,0.692,Sales & CRM,0.592,Sharing Economy,0.587,Platforms,0.564
149,Bloom-&-Wild,"bouquet, gift, flower, delivery",Procurement,0.298,Death Tech,0.295,Beauty,0.295,SexTech,0.287,Healthcare,0.252
23918,Clever-Compliance,"certification, business, compliance, advisor, management",Professional Services,0.693,RegTech,0.615,LegalTech,0.569,Physical Storage,0.465,Sales & CRM,0.455
6713,Next-Performance,"time, message, ad, remove, datum, marketing, think, advertising, client, idea",Sales & CRM,0.562,MarTech,0.559,AdTech,0.554,Media,0.527,Entertainment,0.488
24551,Clinical-Research-Services-Turku,"specialist, industry, thank, customer, expertise, contract, consultant, client",Professional Services,0.589,Procurement,0.579,Sales & CRM,0.542,Beauty,0.491,Retail,0.445
22848,Clipsource,"press, instance, time, screen, datum, date, room, entertainment, content, clip, video, film, trailer, medium, way, contact",Video/Audio,0.655,Media,0.584,Entertainment,0.582,Communications,0.501,Location Services,0.475
24961,Clockwork-Logistics-Systems,"integration, interface, instrumentation",API-First,0.456,Industrial IoT,0.344,Business Intelligence,0.338,Data Infrastructure,0.338,Platforms,0.299
22080,CloudApp,"platform, share, team, business, translation",Sharing Economy,0.518,Creator Economy,0.469,Social Networks,0.434,Communications,0.433,Platforms,0.431
323,cargo.one,"airline, freight, business, cargo, air, channel",Supply Chains,0.683,Logistics,0.653,Transportation,0.613,Procurement,0.563,Physical Storage,0.548
156,Ciao,"consumer, shopping, retailer, market",E-commerce,0.625,Procurement,0.583,Sales & CRM,0.581,Fashion,0.537,Beauty,0.529
22725,CloudMe,"encryption, use, folder, storage, drive, file, sync, content, need, data, mobile",Cloud Infrastructure,0.587,Cybersecurity,0.573,Payments,0.566,Telecoms,0.558,Data Centers,0.556
499,Clipboard,"tool, haul, clip, mission, goal",Space Tech,0.415,Productivity,0.388,Logistics,0.343,Manufacturing,0.328,Procurement,0.315
329,Wealthfront,"company, product, software, client, app, professional",Procurement,0.57,Professional Services,0.567,Platforms,0.555,Sales & CRM,0.544,Creator Economy,0.523
24231,Clutch,"racket, coach, mission, fan, bunch, world, player, sport",Esports,0.502,Space Tech,0.407,Gaming,0.39,Entertainment,0.373,Sport & Wellness,0.319
6472,Dataiku,"business, team, opportunity, company, customer, machine, datum, learn, expert, practice, management, enterprise, roadblock",Sales & CRM,0.624,Professional Services,0.61,Productivity,0.559,LegalTech,0.558,Future of Work,0.536
412,Zesty,"catering, dietitians, dinner, restaurant, nutrition, breakfast, meal, cuisine, caterer",Food & Beverage,0.701,Nutrition,0.514,Sport & Wellness,0.511,Professional Services,0.454,Beauty,0.447
416,Zuora,"cash, billing, subscription, revenue",Sales & CRM,0.488,Platforms,0.471,Payments,0.461,Procurement,0.454,Sharing Economy,0.453
22819,Codemill,"company, employee, consultancy, consultant, partner",Professional Services,0.654,Sales & CRM,0.501,Procurement,0.496,LegalTech,0.432,Productivity,0.426
22760,Coderr,"platform, tool, code, world, malfunctioning, product, quality, service, cloud, efficiency, application",Platforms,0.651,Cloud Infrastructure,0.649,Cloud Computing,0.623,Data Centers,0.614,Data Storage,0.585
3738,Exscientia,"repository, company, discovery, time, design, datum, result, test, approach, information, researcher, hand, endeavor, project, hunter, practice, development",Productivity,0.576,Procurement,0.512,Sales & CRM,0.482,Space Tech,0.471,Business Intelligence,0.469
7640,Invisible-Worlds,"business, enterprise, infrastructure, exchange, interoperability, management, company",Retail,0.641,Physical Storage,0.607,Procurement,0.595,Logistics,0.585,Supply Chains,0.584
8980,IPV,"news, sport, broadcast, provider, series, content",Media,0.739,Esports,0.666,Entertainment,0.604,Video/Audio,0.558,Social Networks,0.534
10625,Bettr,"platform, team, people, co, product, human, angel, veteran, core, youth, community",Sharing Economy,0.524,Creator Economy,0.52,Social Impact,0.504,Esports,0.501,Platforms,0.478
23886,CodeSandbox,"platform, share, m, ideation, product, launch, source, project",Creator Economy,0.512,Productivity,0.482,Platforms,0.471,Sharing Economy,0.468,Social Networks,0.463
23590,CodeSealer,"firewall, security",Cybersecurity,0.632,Security,0.421,InfoSec,0.415,Network Infrastructure,0.411,Defense,0.31
15976,Destiny-Changers-Education-Group,"education, program, teacher, learner, study, school, tutor, teaching, teach, lecturer",EdTech,0.61,Professional Services,0.518,FamilyTech,0.488,Media,0.452,Sport & Wellness,0.45
9509,IRT-Surveys,"plan, focus, loss, software, image, service",Productivity,0.537,Video/Audio,0.503,Computer Vision,0.5,Communications,0.485,Robotics,0.482
9072,IXI-Mobile,"instant, server, solution, operator, device, provider, support, launch, service, party, games, voice, application, data",Communications,0.623,Telecoms,0.591,Cloud Infrastructure,0.586,Platforms,0.549,IoT,0.542
217,Futurelytics,"action, leverage, approach, mining, behavior, e, step",Productivity,0.482,Sales & CRM,0.477,Procurement,0.465,Business Intelligence,0.417,AdTech,0.395
22138,Colego,"requirement, detail, search, function, work, category, generation, process, service, auto, task, term, application",Productivity,0.581,Search,0.55,Sales & CRM,0.543,API-First,0.536,Industrial IoT,0.535
22423,Colivia,"personnel, sector, staff, shortage, staffing, job",Human Resources,0.569,Sales & CRM,0.526,Future of Work,0.515,Physical Storage,0.488,Professional Services,0.479
21594,CollectiveCrunch,"forestry, carbon, forest",Carbon Removal,0.602,Carbon Capture,0.586,Biodiversity,0.55,GreenTech,0.486,Climate Tech/CleanTech,0.48
25225,Collective-Minds-Radiology,radiology,Healthcare,0.389,Health Tech,0.292,MedTech,0.283,Death Tech,0.163,Psychedelics,0.154
23008,Coloreel,"embroidery, knitting, sewing, weaving, textile",Fashion,0.526,Materials,0.472,3D Printing,0.444,Manufacturing,0.441,Design,0.411
8414,Dexory,"dispatch, unlock, collection, access, track, dexory, warehouse, measure",Security,0.512,Logistics,0.511,Supply Chains,0.504,Physical Storage,0.501,Procurement,0.472
7093,Tabled,"legaltechology, document",LegalTech,0.502,Healthcare,0.307,Longevity,0.27,Procurement,0.26,RegTech,0.243
23895,Colossi-Games,"gameplay, games, audience, experience, genre, game",Gaming,0.656,Entertainment,0.588,Esports,0.582,Metaverse,0.532,Social Networks,0.513
7101,Rivus-Pharmaceuticals,"cardio, metabolic",Nutrition,0.323,Sport & Wellness,0.316,Happiness & Wellbeing,0.267,Longevity,0.243,Healthcare,0.236
22806,Comai-AB,"impairment, communication, cognition",Neuro,0.466,Healthcare,0.344,Happiness & Wellbeing,0.337,FamilyTech,0.321,Communications,0.297
10009,Joint-Academy,"therapist, surgery, patient, treatment",Healthcare,0.576,Happiness & Wellbeing,0.374,Psychedelics,0.345,Sport & Wellness,0.32,MedTech,0.308
24627,Commerce-Guys,"expert, knowledge, creator, industry, expertise",Creator Economy,0.48,Future of Work,0.448,Industrial Tech,0.444,Industrial IoT,0.428,Robotics,0.427
24194,Commsignia,"stack, line, system, implementation, security",Cybersecurity,0.498,InfoSec,0.393,API-First,0.379,Network Infrastructure,0.368,Security,0.358
22251,CompBuoy,"underwater, water, pressure, buoyancy, buoy, density",OceanTech,0.487,Space Tech,0.301,Infrastructure Tech,0.297,Location Services,0.296,InfoSec,0.295
24200,Comptek-Solutions,"electronic, oxidation, material, semiconductor, laser, passivation, device, technology, optoelectronic, power, quantum, phase, detector",Nano,0.631,Semiconductors,0.62,Hardware,0.615,Quantum Computing,0.586,Deep Tech,0.494
24083,Conductor,"platform, traffic, topic, creation, technology, seo, content, phase, guide",MarTech,0.631,Search,0.617,Social Networks,0.576,Creator Economy,0.575,Media,0.569
49,Aurora,"passenger, vehicle, truck",Transportation,0.45,Automotive,0.343,Mobility,0.328,Autonomous Driving,0.326,Security,0.302
22108,Conformiq,"level, tool, model, software",Productivity,0.437,API-First,0.418,Manufacturing,0.406,3D Printing,0.389,Developer Tools,0.37
21960,Conoptica,"metal, tool, control, system, access, sensor, personnel, support, service",Industrial Tech,0.69,Hardware,0.601,Manufacturing,0.599,Security,0.578,Industrial IoT,0.564
5745,Amarin,"lipid, triglyceride, dyslipidemia",Nutrition,0.252,Gut Microbiome,0.198,Food & Beverage,0.176,Longevity,0.166,Healthcare,0.166
14243,Avesta-Technologies,"time, internet, availability, infrastructure, user, technology, information, resource, software, performance",Cloud Infrastructure,0.642,5G Networks,0.626,Telecoms,0.61,Edge Computing,0.604,Productivity,0.588
50,STEM,"system, code, music, game, app, kit, step, way",Video/Audio,0.483,Developer Tools,0.442,Platforms,0.424,Hardware,0.421,API-First,0.409
25318,Convion,"fuel, power, efficiency, energy, oxide",Energy Storage,0.592,Energy Generation,0.525,Electrification,0.512,Climate Tech/CleanTech,0.493,GreenTech,0.486
23838,Coresonic,"wireless, semiconductor, silicon, baseband",Semiconductors,0.499,Hardware,0.437,Network Infrastructure,0.406,Telecoms,0.39,Quantum Computing,0.386
2266,Killing-Kittens,"woman, girl, gentleman, couple",SexTech,0.346,FemTech,0.216,Communications,0.207,Sharing Economy,0.178,Sales & CRM,0.16
1970,Aparito,"process, video, assessment, trial",FamilyTech,0.364,Productivity,0.36,Video/Audio,0.358,Healthcare,0.357,Entertainment,0.35
55,Kry,"healthcare, patient, health",Healthcare,0.659,Health Tech,0.555,MedTech,0.522,FemTech,0.504,Sport & Wellness,0.503
23670,Cornershop,"grocery, delivery, injection, transaction",Logistics,0.423,Procurement,0.401,Physical Storage,0.4,Payments,0.398,Supply Chains,0.382
22512,CorPower-Ocean,"ton, wave, wind",Network Infrastructure,0.274,Telecoms,0.256,5G Networks,0.249,Communications,0.246,Space Tech,0.245
2056,Delve,"lifestyle, climate, choice, people",Biodiversity,0.491,SexTech,0.437,Happiness & Wellbeing,0.395,Carbon Removal,0.379,FemTech,0.375
23432,Corwave,"speed, wireless, size, system, disc, heart, rotor, incorporation, wave, power, energy, consumption, lvad",Hardware,0.607,Energy Storage,0.549,Connected Life,0.493,Industrial Tech,0.491,Energy Distribution,0.489
22262,CrayoNano,"component, water, purification, solution",Materials,0.353,Hardware,0.315,Manufacturing,0.228,Procurement,0.228,Industrial Tech,0.225
21550,Creabilis,"disorder, skin, psoriasis, dermatology",Healthcare,0.367,Beauty,0.304,Psychedelics,0.296,Longevity,0.289,Life Sciences,0.264
6268,Volume,"merchant, payment, transaction, card, checkout, password, volume, fee",Payments,0.684,Procurement,0.613,E-commerce,0.585,Sales & CRM,0.521,Logistics,0.485
