id,name,cb_description,industry1,score1,industry2,score2,industry3,score3,industry4,score4,industry5,score5
24874,Enable-Banking,customer automate bank relate process example payment account information financial connectivity platform customer build payment solution connect directly bank single interface deliver financial connectivity platform give access bank apis provide possibility payment datum bank solution harmonize data usage customer give possibility scale solution multiple bank example get real time bank account information instant payment apis solution easy implement environment host operate certify,Sales & CRM,0.531,Payments,0.525,FinTech,0.458,DeFi,0.45,Automation,0.447
21997,Encare,establish implement eras protocol global basis provide training health care professional era protocol provide interactive web base information system evidence base good practice management company develop interactive user friendly interface collection documentation follow critical performance quality parameter line lead clinical expert respective base time good practice evidence datum collect web base solution interactive offer immediate feedback performance generate significant sustainable improvement efficiency quality care generate substantial health care saving right commercialize surgical protocol develop company far roll audit system hospital form aim establish evidence base protocol good practice standard perioperative care publish wide range publication protocol guideline enhanced recovery surgery,Healthcare,0.48,Health Tech,0.441,MedTech,0.42,Human Resources,0.396,Sales & CRM,0.385
12158,Infineon-Ventures,venture capital arm company inception prime venture partner early stage company microelectronic communication leverage vast resource uniquely position deliver high financial return investment add significant strategic value portfolio company,DeFi,0.346,Economic Empowerment,0.328,Sharing Economy,0.323,FinTech,0.311,InsurTech,0.309
8241,RITMO,cash flow management platform e commerce business financial solution enable e commerce efficiently manage cross border payment access flexible funding make easy e commerce entrepreneur spend time build incredible business,Payments,0.512,E-commerce,0.416,DeFi,0.409,FinTech,0.39,Sales & CRM,0.376
8234,handly,handly lead company service tech industry enable people create ideal living environment empower home service company build business save time quality life,Automation,0.411,Sales & CRM,0.395,Circular Economy,0.391,Sharing Economy,0.352,Telecoms,0.352
23610,Energy-Cool,company wish difference mind mind product difference satisfied have intention carry practice found co owner see unmet need cool industry focus finding solution br solution evolve energy efficient solution cool server technical room market make interesting wish reduce energy consumption time difference environment strict requirement environmentally friendly ventilation noise control fulfil work improve parameter offer single part system complete solution develop user drive innovation mean problem exist old system factor eliminated solution centrally locate motorway exit availability key word physically figuratively wish maintain high degree availability relative business partner act optimal efficiently aspect,Circular Economy,0.431,GreenTech,0.393,Automation,0.378,Energy Efficiency,0.374,Data Centers,0.374
13645,Gato-salvaje-studio,independent video game developer publisher video game release date saga plus spin project craft multimedia production 3d infographic vr virtual reality industry project education software video game tech innovation development company found headquartered coruña,Metaverse,0.535,Gaming,0.503,AR/MR/VR,0.441,Entertainment,0.404,Future of Work,0.373
23946,Eneryield,designer machine learning tool design eliminate power quality disruption company tool provide intelligent energy analytic control electricity flow compress big datum efficient energy usage allow client informed decision optimize operational efficiency method capable classify locate root cause power quality event provide necessary information action mitigate disturbance result reduce energy loss component wear tear few production stop,Energy Efficiency,0.454,Energy Distribution,0.452,Productivity,0.423,GreenTech,0.416,Connected Home,0.394
22701,EnginZyme,green tech company create biomanufacture technique sustainable production common good company aim play key role tackle climate change enable green chemistry industry replace traditional fossil base manufacture patent cell free technology platform seek accelerate shift sustainable biomanufacturing product modern society rely company found support global syndicate investor include industrifonden seb almi invest name global cleantech company receive recognition technology pioneer,Climate & Clean Tech,0.563,Carbon Removal,0.488,Hardware,0.454,Deep Tech,0.453,Circular Economy,0.445
21869,enigma-BioTech,develop key optical technology enable rich medium health vital analysis one blood measure easily cost effectively non invasive method light base sensor ear canal measure minute change glucose cholesterol possibly vital near future combine optical breakthrough revolutionary new user experience get charge health team begin journey replace painful process measure blood glucose diabete patient worldwide numerous technical study aim proof concept device currently available ear wearable device development,MedTech,0.521,Health Tech,0.433,Healthcare,0.416,Deep Tech,0.362,FamilyTech,0.355
8312,WFHomie,employee engagement culture building platform remote team team leader build informal connection remote employee range service include epic virtual icebreaker activity,Future of Work,0.508,Productivity,0.411,Social Networks,0.323,Communications,0.322,Entertainment,0.298
21823,Enode,enode develop apis connect evs solar battery heat energy consumer product connect digital infrastructure saas base platform integrate app optimize energy consumption help participate flexible market connect hardware enable client facilitate -carbon energy grid -based company establish,GreenTech,0.559,Electrification,0.52,Energy Generation,0.509,Energy Efficiency,0.504,Energy Distribution,0.498
8300,Eqos,software development company specialize e collaboration software develop supply collaborative supplier management source solution specific focus retail sector company found in1997 headquartered leatherhead,Procurement,0.514,Supply Chains,0.396,Sales & CRM,0.381,Circular Economy,0.352,Future of Work,0.348
9399,Lintbells,lintbell producer nutritional supplement pet lintbell lead pet supplement company include key brand yumove number joint mobility supplement dog cat number supplement skin coat,Nutrition,0.369,FamilyTech,0.229,Circular Economy,0.228,Beauty,0.226,Materials,0.193
3404,nkf-pharma,focus research production sale raw material medicine heparin sodium mainly produce series product include heparin sodium low molecular heparin -friend restructure found own subsidiary hold subsidiary register capital output heparin sodium account world heparin sodium,Nutrition,0.38,Beauty,0.256,Life Sciences,0.251,Food & Beverage,0.239,DeFi,0.237
7306,Liopa,incorporate commercialise research field speech image process deep knowledge develop automate lipreading solution technology root machine learn decipher person say lip movement company release commercially available visual speech recognition technology application app simple lipreading application require smartphone bring voice voiceless help patient lose ability speak communicate love one carer deploy smartphone point patient app analysis lip movement decipher try trialled unit,Health Tech,0.435,MedTech,0.425,Communications,0.418,Healthcare,0.392,Computer Vision,0.368
23533,Entasis-Therapeutics,entasis therapeutic develop portfolio innovative cure drug resistant bacterial infection global health crisis affect life patient entasis anti infective discovery platform produce pipeline meaningfully differentiate program target bacterial infection include target acinetobacter baumannii infection target infection target gonorrhoeae,Life Sciences,0.332,Health Tech,0.332,Gut Microbiome,0.321,Healthcare,0.295,MedTech,0.293
23450,Envirotainer,provide air cargo solution air transport pharmaceutical product perishable merchandise global market leader secure cold chain solution pharmaceutical supply chain develop manufacture offer lease innovative container solution include validation support service pharma product require control environment thank truly global presence world active container fleet large network extensive industry expertise able meet customer need innovative reliable solution available location destination operate open global network airline forwarder headquarter locate,Physical Storage,0.511,Supply Chains,0.487,Logistics,0.46,Telecoms,0.431,Circular Economy,0.391
81,Linktree,social medium startup company offer platform enhance internet presence influencer e commerce store social medium site platform allow big brand individual celebrity everyday content creator build microsite house digital ecosystem make easy connect audience simplifie internet economy enable social medium influencer entrepreneur business share sell curate grow notable user include sport team brother business partner launch company,Creator Economy,0.615,Social Networks,0.584,Gaming,0.487,Sharing Economy,0.454,Communications,0.427
8350,Strange-Quest,strange quest base offer competitive salary great perk awesome colleague unique chance work product cut edge synchronous mobile multiplayer game,Future of Work,0.303,Gaming,0.237,Sharing Economy,0.202,Entertainment,0.201,Telecoms,0.193
85,Climax-Foods,data science company innovate future food develop sophisticated machine intelligence tool unlock smart path plant product create new generation plant base food compete animal base predecessor,Data Management,0.424,Food & Beverage,0.419,Business Intelligence,0.395,Deep Tech,0.38,Big Data,0.378
23571,Envotherm,envotherm want play vital role help industrial customer treat waste water appropriate way environmentally performance wise idea immerged tighten legislation industrial waste water strict rule run cost disposal waste water rise tight legislation reality nationally internationally expect product interest worldwide vision lead manufacture water treatment system globally focus environment economy quality mission product want environmentally friendly sort waste water customer environmental economical benefit product brand new evaporator work et compact great potential fact significantly small marked alternative utmost competitive price price competitor,GreenTech,0.485,Circular Economy,0.471,Climate & Clean Tech,0.4,Infrastructure Tech,0.387,DeFi,0.364
24096,eSilicon,pioneer semiconductor provide comprehensive suite design productization manufacturing service enable flexible low cost low risk path volume production integrate circuit ics company deliver custom chip s system original equipment manufacturer oem fabless semiconductor company fscs serve wide variety market include consumer computer communication industrial segment create unique optimize semiconductor customer design design service tool material supplier test packaging provider integrate internal expertise prove enterpriseâ„¢ infrastructure service solution provider produce lead edge chip year,Hardware,0.427,Semiconductors,0.422,Sales & CRM,0.369,Retail,0.361,Procurement,0.355
11908,GNA-Biosolutions,molecular technology company base breakthrough technology transform molecular testing combine ultrafast nucleic acid amplification intrinsic sample prep enable powerful solution laboratory site application vision bring power molecular testing sample answer,Genomics,0.341,Life Sciences,0.289,Deep Tech,0.268,RegTech,0.265,MedTech,0.248
4948,TheraGenetics,spun technology base pharmacogenetic study genetic factor involve influence individual response drug treatment strong foundation stem found team long commitment pharmacogenetic situate cut edge personalise medicine umbrella founding team translate research commercial world develop pharmacogenetic test response prediction psychiatry test focus schizophrenia treatment clozapine successfully license major laboratory successfully bring test market base achievement overwhelming enthusiasm personalise medicine solution academic founder base venture firm launch unique knowledge experience disorder extend bench bedside ultimate clinical utility priority consideration stage test development clinical team know require patient care interface develop test accordingly team threshold knowledge experience span test development process allow rapidly advance work field pharmacogenetic response prediction,Life Sciences,0.355,Healthcare,0.327,Genomics,0.304,Psychedelics,0.285,Human Resources,0.271
21925,ETG,establish large fast grow integrate agricultural conglomerate sub saharan import export soft commodity country include south supply chain operation merchandising desk company globally present country run business business vertical fertilizer farm input large importer distributor fertilizer farm input sub saharan africa cash trade product sesame seed cashew key commodity vertical world large trader processor world large trader raw cashew nuts exchange trade commodity sugar coffee cocoa maize soybean key product segment major player maize soybean sub shara africa operate multiple processing plant country manufacture product target n consumer brand portfolio offer product vegetable cook oil condiment spread etc logistic operate successful integrate logistic platform network + warehouse country fleet truck provide end end logistics service sub sahara,Supply Chains,0.514,Circular Economy,0.466,Food & Beverage,0.452,Logistics,0.439,Sales & CRM,0.414
22940,EVAM,evam provider v2v communication system intend improve traffic safety accessibility company system warn motorist change traffic situation enable emergency service road maintenance provider communicate important real time information easily,Network Infrastructure,0.326,Telecoms,0.321,Autonomous Driving,0.288,Communications,0.286,Security,0.285
86,Farfetch,farfetch operate e commerce website unite independent fashion boutique offer bag coat dress jacket jewellery swimwear trouser shoe knitwear suit short accessory operate modular end end technology platform purpose build connect luxury fashion ecosystem worldwide vision create single operating system address complex demand consumer luxury seller alike platform build -enable proprietary technology stack provide foundation main component application service datum farfetch serve woman man kid found company headquarter,Fashion,0.436,Beauty,0.351,Retail,0.322,Circular Economy,0.302,Sharing Economy,0.3
10290,LiveNinja,mission help people world service assistance need anytime company offer unique communication tool enable business well serve understand customer messenger late app simplifie customer communication bring conversation message thread found headquarter,Communications,0.445,Sales & CRM,0.375,Telecoms,0.34,Connected Home,0.318,Future of Work,0.31
21675,Eversend,eversend provide multi currency wallet currency exchange plan offer personal loan saving group saving merchant payment investment future eversend use fund product development user acquisition regulatory compliance intend expand offer fund remain company account work capital beef eversend net reserve,DeFi,0.488,Payments,0.425,Crypto,0.423,FinTech,0.406,RegTech,0.369
23809,Everywear-Games,everywear game world lead wearable game studio company found industry veteran pioneer smartwatch gaming award win launch title receive worldwide recognition press fan industry heavyweight game consistently global chart,Gaming,0.457,Esports,0.397,Fashion,0.325,Creator Economy,0.312,Social Networks,0.295
23352,Eviware,eviware found privately hold seed finance create web service testware worldwide download user de facto standard web service test open company focus user need software create cooperation testing community make extremely agile tester friendly testware mission create generation testware testing integrate development strive develop testware intuitive agile testing fast fun motivated tester perform real testing secure software work look error code,DeFi,0.439,Developer Tools,0.401,InfoSec,0.377,Business Intelligence,0.355,Cybersecurity,0.335
22381,Evondos,oy develop automatic medicine dispense service person chronic condition dementia elderly receive home care service consist medicine dispense robot utilise solution automate dose dispensing provide pharmacy service guide client right dose medication right time considerably improve client wellbee sense independence service enable reform home care caregive model elderly enhance communication client caregiver free time direct care interaction client,Healthcare,0.447,Health Tech,0.42,Sales & CRM,0.372,MedTech,0.332,Automation,0.322
23474,Evosep,develop new solution clinical proteomic time robust time fast target grow need throughput robust solution clinical large scale proteomic ambitious business plan bring product market base design experience nano uhplc r&d application support critically rethink necessary system architecture successful sample separation mass spectrometric analysis aim improve quality life patient care radically innovate protein base clinical diagnostic perform initially collaboration world lead scientist develop new technology solution sample separation time fast time robust todays’alternatives proteomic study protein biological mechanism individual function combine interaction clinical proteomic goal able quickly efficiently compare biological sample profile panel select protein order deliver diagnose verdict healthy diseased give statistical margin profile typically call biomarker official approval demonstrate successfully large population call fast sample process clinical sample form blood biopsy crude relatively clean cell culture basic research robust protocol consumable require,Life Sciences,0.446,Genomics,0.397,MedTech,0.34,Health Tech,0.338,Analytics,0.324
23444,Evotec,drug discovery alliance development partnership rapidly progress innovative product approach pharmaceutical biotechnology company academic patient advocacy group venture capitalist drug discovery solution provide form fee service work integrate drug discovery alliance development partnership licence innovative drug candidate consult arrangement,Life Sciences,0.439,Health Tech,0.356,Healthcare,0.343,DeFi,0.34,Psychedelics,0.326
22222,ExciPlex,develop diagnostic system detect mycotoxin animal feed feed input develop portable spectrometer capable cloud base processing offline processing device site detect toxin level animal feed deliver feedback mobile devices web platform,MedTech,0.32,Nutrition,0.285,Connected Life,0.281,Industrial IoT,0.279,Connected Home,0.266
25543,Exolyt,exolyt complete analytic solution brand medium agency record label creator user save time insightful report easy access late trend automatic monitoring influencer campaign,Creator Economy,0.44,MarTech,0.382,AdTech,0.359,Sales & CRM,0.333,Business Intelligence,0.33
92,Anki,base dedicated bring artificial intelligence consumer robotic people everyday live found graduate create consumer entertainment experience technology confine robotic labs research institute recently name innovative company world product drive sale unveil keynote apple worldwide developer conference drive award win -of its- kind game let player use mobile app race battle customize real robot car follow massive success drive hot holiday product overdrive take groundbreake battle race experience new direction state art modular track high end improve car design big innovation gameplay overdrive launching,Robotics,0.433,Sharing Economy,0.43,Deep Tech,0.425,Sales & CRM,0.424,Autonomous Driving,0.418
24677,Experq,experq locate work extensive network industry specialist provide customer global perspective customer experience measurement usage customer experience datum help customer partner understand converse engage customer saas platform enable straightforward customer experience measurement automate measurement analysis report insight sharing firmly believe utilize customer insight correctly continuously improve customer experience customer improve revenue profit service provider,Sales & CRM,0.491,Business Intelligence,0.458,Supply Chains,0.352,InsurTech,0.351,Retail,0.346
7798,Phytolon,revolutionize way food color produce leverage novel sustainable technology production healthy food color high quality low cost mission exploit scientific advancement promote human health environmental sustainability,Climate & Clean Tech,0.478,Food & Beverage,0.426,Carbon Removal,0.403,GreenTech,0.353,Circular Economy,0.331
8491,Zigazoo,social network education platform kid leader child short form video kid creative video response fun challenge share friend parents teachers inspiration child believe power kid creation hail smart screen time activity laud child medium advocacy organization safety enable kid share video response challenge build lead museum educator medium star,FamilyTech,0.467,EdTech,0.342,Creator Economy,0.329,Social Networks,0.323,Communications,0.309
22086,Exploring-Your-Potential,explore potential ™ career readiness program inspire young adult control future craft life career personally customize groundbreaking program organize course student identify talent passion goal create value proposition reflect learn market career plan action student motivate think box create definition success explore potential help academic institution augment career preparedness resource currently offer usage explore potential numerous university demonstrate highly significant improvement student career readiness teach insight successful people lifetime learn include articulate value offer pay work create compelling social medium profile build income lifestyle figure way success decide entrepreneurial route make sense identify people likely help find job position,Economic Empowerment,0.443,Human Resources,0.43,Happiness & Wellbeing,0.369,Sales & CRM,0.352,Sport & Wellness,0.341
96,SafetyCulture,operational heartbeat work team world mobile- operation platform leverage power human observation identify issue opportunity business improve everyday organisation use flagship product perform check train staff report issue automate task communicate fluidly power check year day corrective action give leader visibility worker voice drive safety quality efficiency improvement recent analysis find flagship product provide return investment customer cost saving operational improvement customer award win product include like,Productivity,0.448,Sales & CRM,0.439,Automation,0.407,Business Intelligence,0.404,Logistics,0.383
24666,Fabula,ebook subscription service mobile device allow user select relevant title motivate read build let reader spread interest book easily find title trend industry friend deliver content relevant reader grow catalog title available purchase rent subscription launch small team base,Creator Economy,0.393,Mobile,0.377,Sales & CRM,0.373,MarTech,0.35,Sharing Economy,0.349
8544,Urban-Company,provide marketplace freelance labor offer variety home service consumer include beauty treatment haircut deep clean plumbing carpentry appliance repair platform help customer book reliable home service aim help service professional world deliver service home company partner service professional help training credit product procurement insurance technology,Sales & CRM,0.505,Sharing Economy,0.433,Connected Home,0.414,InsurTech,0.396,E-commerce,0.396
22658,Farmable,farmable mission reinvent farmer gather organize use datum co found large fruit farm digital venture fund team build user friendly mobile solution horticulture specific focus fruit tree crop farmable enable field operator farm manager agronomist efficiently track monitor record operation mobile phone generate database farm record simplify report authority marketing organization team launch e commerce solution user community purchase additional product service agricultural industry,Sales & CRM,0.483,Food & Beverage,0.43,Sharing Economy,0.412,Productivity,0.405,Circular Economy,0.403
102,GAMEE,high engagement gaming platform user complete game mission compete tournament earn prize mission introduce value blockchain mainstream gaming audience recognize reward gaming skill effort loyalty found acquire,Gaming,0.588,Creator Economy,0.408,Entertainment,0.395,Esports,0.386,Social Networks,0.367
5395,Lookiero,online personal shopping service limited female customer claim registered user disclose number active user platform user indicate size taste preference receive package clothing item accessory choose customer free item want,E-commerce,0.347,Fashion,0.328,AdTech,0.289,Retail,0.281,Sales & CRM,0.276
8074,LOVBY-Srl,operate action marketing platform connect company consumer publication online offline mission thank user friendly interactive nature allow company come direct contact potential customer user common people develop influence social network ambassador everyday life brand love,Creator Economy,0.515,MarTech,0.441,Sales & CRM,0.424,AdTech,0.424,Social Networks,0.415
8554,Dhani-Stocks,capital market company provide security derivative broking service limit assign bq-1 grade high broker quality grade reflection financial stability strong fundamental stringent risk management control possess company register sebi depository participant research analyst merchant banker category i.,RegTech,0.459,InfoSec,0.399,Cybersecurity,0.341,DeFi,0.336,Physical Storage,0.322
112,Tracksmith,sport apparel brand produce clothe performance athlete company found base,Fashion,0.353,Circular Economy,0.302,Sport & Wellness,0.293,Creator Economy,0.268,Beauty,0.258
117,Novus,collect datum administrator prime broker custodian accounting system enriche data market fundamental economic information infinitely powerful manager willing permission position level transparency manage account cover,Data Management,0.368,DeFi,0.34,RegTech,0.31,Data Storage,0.3,Physical Storage,0.296
11709,Promipool,promipool offer community wide range editorial news background story star fashion beauty entertainment founding promipool establish position competitive field online journalism belong top10 people social websites platform achieve unique user visit month,Media,0.415,Creator Economy,0.402,Entertainment,0.345,Fashion,0.309,MarTech,0.267
8605,1791diamonds.com,diamond passionate design beautiful diamond engagement ring designer master jeweller diamond setter gold foundry use hand pick excellence field,Deep Tech,0.241,Beauty,0.219,Generative AI,0.165,Sales & CRM,0.162,Design,0.161
24003,Faron-Pharmaceuticals,clinical stage biopharmaceutical company develop novel treatment medical condition significant unmet need currently pipeline focus acute organ trauma vascular damage cancer immunotherapy,Life Sciences,0.217,Health Tech,0.196,Healthcare,0.175,Beauty,0.166,PropTech,0.157
8616,Brisk,brisk find fast path sale customer evernote brisk enterprise implement sale process convert sale tool datum step sale rep customize team role launch product getsalesdone available integrate company headquarter,Sales & CRM,0.509,E-commerce,0.386,Retail,0.383,Logistics,0.365,Supply Chains,0.365
15461,Cognovi-Labs,-of kind proprietary integrate deep machine learn behavioral psychology measure emotion textual transcribable datum predict people decision help shape outcome cognovi psychological scientifically anticipate human decision provide client prescriptive tool change outcome accelerate revenue increase prescription growth identify future threat,Business Intelligence,0.416,Analytics,0.396,Sales & CRM,0.37,InfoSec,0.35,Health Tech,0.344
22694,FashionTrade.com,fashiontrade online fashion marketplace brand retailer connect wholesale business online selling buying process simple efficient minimising cost save time improve brand retailer margin operate globally respond shift industry landscape shift digital solution enable improve scalability efficiency fashion brand retailer alike core technology highly advanced cloud base develop specifically b2b fashion industry search datum drive strategic collaboration develop highly scalable platform time come fashion industry embrace technology revolutionise way work,Fashion,0.584,Retail,0.539,E-commerce,0.525,Sales & CRM,0.512,Creator Economy,0.466
22099,Fathammer,lead developer advance real time 3d graphic game technology generation mobile device company supply product custom solution base company want create deploy advanced 3d game rich 3d cont mobile platform found group veteran game telecommunication mobile technology industry member management team previously involve successful start company company employee tight knit team exsive background work previous company project additionally people company root deep demo scene computer culture demo scene start early home computer commodore low level assembly programming optimization take new level seemingly impossible visual effect create super limited hardware core strength include thorough know real time 3d graphic technology optimize limited hardware configuration mobile devices development high quality game combine seasoned project management innovative product development creative design satisfy specific need customer effective way engineering development operation base office coordinate company sale marketing activity company privately own currently employ + people,Design,0.475,Gaming,0.47,Sales & CRM,0.468,Future of Work,0.442,Developer Tools,0.441
22242,FeedVax,determine revolutionize animal production inside hack classic production process result true sustainable impact rebel scientist convince transform animal production conviction allow offer producer easy practical tool achieve great efficiency accurate animal production product oral vaccine streptococcosis tilapia farm fish world,Carbon Removal,0.358,Food & Beverage,0.357,Biodiversity,0.324,Circular Economy,0.305,Productivity,0.294
25156,Fennoa-Oy,software aid management control business activity element online financial management tool include accounting improve communication feature software include report documentation accounting,LegalTech,0.436,Business Intelligence,0.434,RegTech,0.403,Sales & CRM,0.393,InfoSec,0.381
22984,Ferroamp-Elektronik,develop manufacture market innovative power electronic efficient use electrical energy product base -quadrant inverter technology enable fast charge reduce grid fee modular system expand solar cell energy storage need arise smart grid concept improve versatility profitability solar cell installation bring benefit homeowner grid company,Energy Distribution,0.528,Electrification,0.513,Energy Generation,0.5,GreenTech,0.499,Energy Efficiency,0.479
21685,Finch,finch offer optimize building design graph technology provide instant feedback performance detect error find good design solution automate repetitive task help informed decision simulation,Design,0.401,Productivity,0.363,Energy Efficiency,0.329,Circular Economy,0.276,Business Intelligence,0.27
22936,Finepart-Sweden,provide user friendly machine fine micro abrasive waterjet high quality global market process provide new opportunity high product performance increase manufacture flexibility precision application high performance material mainly medical technology aerospace application fiber reinforce product micro component innovation lead process knowledge sweden ab create customer condition increase competitiveness sweden ab provide solution polish deburre part highly complex shape,Manufacturing,0.438,Materials,0.396,Circular Economy,0.382,3D Printing,0.372,Industrial Tech,0.367
122,Secret,secret offer online platform enable user share personal secret user anonymously own operate mobile application help user share connect friend company found headquarter,Mobile,0.337,Sharing Economy,0.308,Cybersecurity,0.298,DeFi,0.289,InfoSec,0.268
23738,Firmafon,firmafon aps offer cloud base phone solution small medium sized enterprise provide web base switchboard virtual pbx integrate mobile virtual network operator company found base,Network Infrastructure,0.45,Telecoms,0.395,5G Networks,0.39,Data Infrastructure,0.377,Cloud Computing,0.375
24584,First-Finance-MFI,company focus provide long term medium term underserve low middle income household access formal commercial lending,FinTech,0.447,Economic Empowerment,0.44,DeFi,0.392,Sales & CRM,0.305,RegTech,0.299
22353,Flexound-Systems,flexound ® bear amazing request wife inventor acoustic violinist create instrument transform plain music magical combination high quality sound distribute vibration mean therapy tool child team quickly realize game change innovation feel good make happy offer flexound ® xperience design engineer feel music,Creator Economy,0.244,MedTech,0.239,Generative AI,0.237,Video/Audio,0.231,Manufacturing,0.231
127,Raisin,saving investment marketplace connect retail customer bank look expand deposit reach company goal provide saver good interest rate company give access exclusive saving product assure smooth investment process simple management investment partner bank single platform found headquarter ds form merger company,FinTech,0.506,DeFi,0.496,InsurTech,0.458,Sales & CRM,0.455,Sharing Economy,0.425
24535,Flo-Health,developer fast grow -driven woman health product support girl woman stage reproductive cycle start menstruation cycle prediction preparation conception pregnancy early motherhood menopause prioritize safety keep sharp focus trust digital source woman health information intensively use deliver personalize content service available currently available language io user locate end popular app category,FemTech,0.579,FamilyTech,0.416,Health Tech,0.396,Analytics,0.371,Healthcare,0.358
23179,Flox,provide range solution benefit animal local human community base level engagement area like cover coexist wildlife,Biodiversity,0.534,Future of Work,0.218,Carbon Removal,0.216,FamilyTech,0.216,Security,0.189
22739,Fluicell,manufacturer fluid platform multifunctional pipette live tissue compose heterogeneous population individual cell differ dramatically difference important consequence health propagation entire population well study disease aid drug development depth analysis cell behavior physiological response well accomplish single cell datum mission redefine approach cell biology drug discovery provide miniaturized instrumentation single cell investigation company world leader open volume microfluidic life science hold strong patent position different patent family estate fluicell count roster world´s brilliant influential scientist innovator field device offer unprecedented data quality throughput resolution speed affordable price capability generate unique critical datum single cell,MedTech,0.345,Life Sciences,0.338,Health Tech,0.289,Longevity,0.255,Genomics,0.252
23863,Foap-AB,turn iphone photo dollar start help sell iphone photo snap upload photo approve publish editorial commercial sale company look marketing material photo sell unlimited time split revenue basis current price photo license goal build image database constant massive inflow photo know photo buying company look variation want build database consist natural local photo avoid feed market overwhelmed typical arranged stock modeling photo,Sales & CRM,0.365,Creator Economy,0.346,Beauty,0.339,Fashion,0.337,E-commerce,0.31
128,Birdie,holistic care platform provide tailor preventive care old adult age confidently home company platform helps care provider plan monitor assess patient digitally aim support care provider suite digital tool intend reduce admin cost make easy manage care provide individual away need paper base record enable real time visibility carer check in medication relate notification found,Health Tech,0.514,Healthcare,0.476,Happiness & Wellbeing,0.392,MedTech,0.354,FemTech,0.339
24830,Foodiac,online marketplace private chef high end catering offer saas base business model chef small catering company build business brand company found headquarter,Food & Beverage,0.409,Circular Economy,0.369,Creator Economy,0.328,Procurement,0.325,Sharing Economy,0.324
2815,Built-ID,know build i d potential transform people interact build environment want fit small shop create big office building design ultimate resort build i d save enormous amount time extensive continue building database platform interested building people add,Developer Tools,0.454,Design,0.357,Business Intelligence,0.348,Future of Work,0.335,PropTech,0.335
129,Deliveroo,deliveroo own operate online food delivery platform platform allow user order food local restaurant found deliveroo headquarter,E-commerce,0.401,Supply Chains,0.33,Sales & CRM,0.321,Logistics,0.314,Food & Beverage,0.308
24079,ForeSee,found pioneer leader voc solution cx suite company worldwide retail government financial service consumer package good industry transform voc program strategic rigorous business discipline deliver economic impact offer multi patent algorithmic approach customer experience measurement access unmatched benchmarke experience actionable insight team expert analyst certainty cx improvements subsidiary headquarter office information visit,Sales & CRM,0.408,Retail,0.38,Business Intelligence,0.372,Circular Economy,0.358,Telecoms,0.355
135,Roblox,roblox online gaming entertainment platform share digital experience bring people play enable imagine create fun friend explore interactive 3d experience produce developer desktop design tool company back -based company establish,Gaming,0.501,AR/MR/VR,0.483,Metaverse,0.436,Sharing Economy,0.412,Creator Economy,0.408
25296,Formant,formant monitoring operation infrastructure allow company monitor robot fleet receive alert embark root cause analysis go wrong platform build secure scalable cloud stack integrate robotic application exist tool let client cloud infrastructure aid robotic automation found team software engineer roboticist product manager formant believe efficient cloud infrastructure help unlock share potential humans robot company establish base,Cloud Ops,0.495,Productivity,0.484,Industrial IoT,0.455,Sales & CRM,0.453,Automation,0.448
22950,Forsway,satellite system designer focus creation end user low cost hybrid satellite terrestrial telecommunication terminal leadership innovation respond key requirement cost efficiency provision broadband service end user coordinate development new product key player satellite wireless industry include major operator worldwide apply state art technology enable generation high tech low cost end user terminal maximize use satellite terrestrial network capacity support waveform include vcm outbound mode demod support g wcdma hspa mission remain contribute bridge digital divide apply maximum efficiency operation hybrid terrestrial satellite telecommunication network,Telecoms,0.555,Network Infrastructure,0.476,5G Networks,0.458,Space Tech,0.388,Data Centers,0.35
3568,Plenty,plenty vertical farming company bring fresh clean craveable produce people plenty vertical farm fraction water land require conventional farming pesticide free produce fertilizer runoff plenty collective grower innovator engineer scientist artist foodie plant romantic work improve health plant people planet,Food & Beverage,0.435,Sharing Economy,0.402,Climate & Clean Tech,0.371,Social Impact,0.358,Healthcare,0.355
21800,Fortnox,establish focusse current operation commercialization product begin product â€œ â€œ launch market company continuously develop product high pace order stable player market offer application optimise internet use pipeline,E-commerce,0.386,Network Infrastructure,0.376,Sales & CRM,0.362,AdTech,0.358,MarTech,0.345
24829,Fourdeg,develop product ensure energy saving temperature control water radiator heat building team cumulative global consumer infrastructure business background cover business development management product management marketing sale industrial graphic service interaction user interface design product development relate electronic mechanic software wireless internet server energy control technology collaboration system solution ability reduce carbon foot print room build town way city level algorithm secure high level performance overall system advance diagnostic capability predictive service solution found base,Productivity,0.528,Industrial IoT,0.496,GreenTech,0.494,Developer Tools,0.489,Sales & CRM,0.488
16827,DrumFIT,drumfit international company aim support physical mental health child offer fun alternative exercise option compare traditional physical education curriculum,Sport & Wellness,0.402,Happiness & Wellbeing,0.368,FamilyTech,0.259,Healthcare,0.242,FemTech,0.22
22121,FourKites,supply chain visibility platform extend visibility transportation yard warehouse store track shipment road rail ocean air parcel courier reach country territory combine real time datum powerful machine learning help company digitize end end supply chain world recognize brand include top-10 food beverage company trust transform business create agile efficient sustainable supply chain,Supply Chains,0.63,Logistics,0.55,Circular Economy,0.525,Physical Storage,0.51,Retail,0.484
22316,Frank-Dandy,offer product line include underwear leisurewear beachwear accessory offer style pattern underwear launch marketing dare fashion challenge traditional view underwear,Fashion,0.448,Retail,0.317,Beauty,0.315,SexTech,0.304,E-commerce,0.274
